,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
5610,40,Fall Out Boy,"Sugar, we're Goin' Down",2005,4UXqAaa6dQYAk18Lv7PEgX,emo,5141982,https://i.scdn.co/image/d621cb41aac5fbc406f124bae66c184d58205d5f
5611,41,Pretty Ricky,Grind With Me,2005,6XwcepfAsPhrvwziGxhwju,dance pop,591511,https://i.scdn.co/image/2ee69e86ee3a92f6c9781b1af4edba934498c219
5612,42,Chris Brown,Run It!,2005,7bXgB6jMjp9ATFy66eO08Z,dance pop,7050001,https://i.scdn.co/image/dd72e5f293cdd39a6f35a7a790d58a5a8922d84e
5613,43,Nickelback,Photograph,2005,6deZN1bslXzeGvOLaLMOIF,alternative metal,3044536,https://i.scdn.co/image/3cab7a705d1fefebd1f7c8bf03f27587ae697ead
5614,44,Akon,Lonely,2005,0z4gvV4rjIZ9wHck67ucSV,dance pop,1673073,https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248
5615,45,Howie Day,Collide,2005,0ekbDNE2eOq8QiaXM34wer,acoustic pop,158946,https://i.scdn.co/image/e09af78a3c70d6a1b66f90666587a37093c6888c
5616,46,Green Day,Wake Me up When September Ends,2005,7oPftvlwr6VrsViSDV7fJY,permanent wave,7319901,https://i.scdn.co/image/b6a3f82183adb83b6e47cb22afc25724b241d038
5617,47,Bobby Valentino,Slow Down,2005,4HgF4KnohByNElYid7iCNb,hip pop,348955,https://i.scdn.co/image/1ecfcaf2fceb5b5107ee5e09ba8cd713fd3f2563
5618,48,Nelly feat. Tim McGraw,Over and Over,2005,2gBjLmx6zQnFGQJCAQpRgw,dance pop,1114784,https://i.scdn.co/image/3677690af58abb70a5c5fd58d69db4d1ad705d4f
5619,49,Trillville feat. Cutty,Some Cut,2005,3jahzTuztFVegfKXChatkY,crunk,96209,https://i.scdn.co/image/5e67257417377fb9ec22a816ea461a0b5b39123e
5620,50,Fat Joe feat. Nelly,Get it Poppin',2005,3ScY9CQxNLQei8Umvpx5g6,dirty south rap,487867,https://i.scdn.co/image/7ee1663006723542152198fb1fd56bd29ad48f5b
5621,51,David Banner,Play,2005,7jFaoqWPhYLrKzjzlpXmUO,conscious hip hop,265024,https://i.scdn.co/image/633d4785459de9d79caef69e87d3d54dcb19cfa0
5622,52,Young Jeezy feat. Akon,Soul Survivor,2005,4yBK75WVCQXej1p04GWqxH,crunk,1068575,https://i.scdn.co/image/64bd30ed162690e0de19876c29c306327ed2de12
5623,53,Ludacris feat. Bobby Valentino,Pimpin' All Over the World,2005,3ipn9JLAPI5GUEo4y4jcoi,dance pop,1476406,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
5624,54,Usher And Alicia Keys,My Boo,2005,23zg3TcAtWQy7J6upgbUnj,dance pop,6470439,https://i.scdn.co/image/2b6609f142389ae1505fd090db3861eb34ce2e13
5625,55,"Trick Daddy feat. Ludacris, Lil' Kim and Cee-Lo",Sugar (Gimme Some),2005,12FHARd9fY0Tu0ila4Ua25,crunk,340095,https://i.scdn.co/image/784978a78036fd3b0339bb616621ad3076b62125
5626,56,Alicia Keys,Karma,2005,3DiDSECUqqY1AuBP8qtaIa,hip pop,5116648,https://i.scdn.co/image/05e25d030a1caa1611b1e7248d89b557d9867258
5627,57,Coldplay,Speed of Sound,2005,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,14557972,https://i.scdn.co/image/143b0f286f76ece3a711f673d9ba00b8f499b2c0
5628,58,Gavin DeGraw,I Don't Want to Be,2005,5DYAABs8rkY9VhwtENoQCz,acoustic pop,753674,https://i.scdn.co/image/80f2e66ec853cf0974a870307abc686c98be1822
5629,59,Eminem,Mockingbird,2005,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,20171097,https://i.scdn.co/image/60c4daa4721f666c6afaee82a39bd413979a0474
5630,60,Shakira feat. Alejandro Sanz,La Tortura,2005,0EmeFodog0BfCgMzAIvKQp,colombian pop,13486286,https://i.scdn.co/image/5a8d19c199d9c097600cafefdb967ab0bbdd8c3b
5631,61,Maroon 5,She Will be Loved,2005,04gDigrS5kc9YWfZHwBETP,pop,13064111,https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d
5632,62,Baby Bash feat. Akon,Baby I'm Back,2005,12PSlydMSjEHzSCj9X5qv7,chicano rap,321503,https://i.scdn.co/image/50dac657314213d3edcde1120751b3a50d7d862b
5633,63,Ying Yang Twins,Wait (The Whisper Song),2005,44PA0rCQXikgOWbfY7Fq7m,crunk,377313,https://i.scdn.co/image/8a522c7faa13cf4321ca6bea075fd97f75f40cfe
5634,64,Backstreet Boys,Incomplete,2005,5rSXSAkZ67PYJSvpUpkOr7,boy band,1565620,https://i.scdn.co/image/b59cbed40f991a5520149a900931934c36e7c070
5635,65,T.I.,Bring em Out,2005,4OBJLual30L7gRl5UkeRcT,dance pop,2505173,https://i.scdn.co/image/eae4a88e33baad4b4ce4605aa074c45766e94d09
5636,66,Destiny's Child,Cater 2 U,2005,1Y8cdNmUJH7yBTd9yOvr5i,dance pop,2585616,https://i.scdn.co/image/09e0720e919c908765aa64678a6ad8aac37659f6
5637,67,Amerie,1 Thing,2005,08rMCq2ek1YjdDBsCPVH2s,dance pop,330772,https://i.scdn.co/image/fbf8b6b53c57a411e86afdb0c688912d5e65f303
5638,68,Foo Fighters,Best of You,2005,7jy3rLJdDQY21OgRLCZ9sD,alternative metal,5206279,https://i.scdn.co/image/c1a1b1ba6e7f40a1ac584481bdd6b3c2f305a35c
5639,69,Mariah Carey,It's Like That,2005,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,3468195,https://i.scdn.co/image/afd38eeb7e2d9b2e1462de29fd8d96acb1959115
5640,70,Natalie,Goin' Crazy,2005,5tTsrGPwQRWUsHR2Xf7Ke9,adult standards,206832,https://i.scdn.co/image/a3201f2fbdfa1bfd894e509bd3fbf3faf7da0a00
5641,71,Carrie Underwood,Inside your Heaven,2005,4xFUf1FHVy696Q1JQZMTRj,contemporary country,2746372,https://i.scdn.co/image/fffa82e3c01a6c9d5e5c85846045ec67a4aa01dd
5642,72,Kelly Clarkson,Because of You,2005,3BmGtnKgCSGYIUhmivXKWX,dance pop,3811773,https://i.scdn.co/image/0e874611a108fcd361c92a665a991ba18a852050
5643,73,Fantasia,Truth Is,2005,7xAcVHPiirnUqfdqo0USb1,dance pop,723695,https://i.scdn.co/image/d9c2fdbf522779ca76af50c5f82b7e95a3f384b8
5644,74,Pretty Ricky,Your Body,2005,6XwcepfAsPhrvwziGxhwju,dance pop,591511,https://i.scdn.co/image/2ee69e86ee3a92f6c9781b1af4edba934498c219
5645,75,Jesse McCartney,Beautiful Soul,2005,2Hjj68yyUPiC0HKEOigcEp,dance pop,498369,https://i.scdn.co/image/58d6a8a3e4041da328b327d289224dd6341aaed0
5646,76,Gwen Stefani,Cool,2005,4yiQZ8tQPux8cPriYMWUFP,dance pop,2422642,https://i.scdn.co/image/4fe59ef5ccbfa630a9acf3986e55599c2a5bb289
5647,77,Ludacris,Get Back,2005,3ipn9JLAPI5GUEo4y4jcoi,dance pop,1476406,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
5648,78,50 Cent feat. Mobb Deep,Outta Control (Remix),2005,3q7HBObVc0L8jNeTe5Gofh,east coast hip hop,4523803,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2
5649,79,T.I.,U Don't Know Me,2005,4OBJLual30L7gRl5UkeRcT,dance pop,2505173,https://i.scdn.co/image/eae4a88e33baad4b4ce4605aa074c45766e94d09
5650,80,Natasha Bedingfield,These Words,2005,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,602887,https://i.scdn.co/image/5c141e5457b858cd5dde91557ec2f26b00b6149f
5651,81,The Black Eyed Peas,Don't Lie,2005,1yxSLGMDHlW21z4YXirZDS,dance pop,2798102,https://i.scdn.co/image/8187a0a248d8d17c6fbec79f8fdc2aa87a953369
5652,82,Jennifer Lopez,Get Right,2005,2DlGxzQSjYe5N6G9nkYghR,dance pop,5304434,https://i.scdn.co/image/ff43581eee26081911255b2247d99c0ea67021b0
5653,83,John Mayer,Daughters,2005,0hEurMDQu99nJRq8pTxO14,neo mellow,3093173,https://i.scdn.co/image/71deaefa2ea4896400dba94a27d33b0c51156d64
5654,84,Toby Keith,As Good as I Once Was,2005,2bA6fzP0lMAQ4kz6CF61w8,contemporary country,946842,https://i.scdn.co/image/f7fa421e319432a08c0f1a13cdb03d6788f4a03e
5655,85,Brooke Valentine feat. Lil Jon and Big Boi,Girlfight,2005,0yqDXjskTQI1nj9bH6W9Ze,deep pop r&b,75731,https://i.scdn.co/image/b21d13ae930c17574b8e72d0940b8d8c83bf4a0f
5656,86,Destiny's Child,Lose My Breath,2005,1Y8cdNmUJH7yBTd9yOvr5i,dance pop,2585616,https://i.scdn.co/image/09e0720e919c908765aa64678a6ad8aac37659f6
5657,87,John Legend,Ordinary People,2005,5y2Xq6xcjJb2jVM54GHK3t,neo soul,4267844,https://i.scdn.co/image/2bcc50240e556e832fde021700fdca5629d31440
5658,88,Sean Paul,We Be Burnin',2005,3Isy6kedDrgPYoTS1dazA9,dance pop,1984262,https://i.scdn.co/image/2b630d40e1dc16992fe7cea9e5d9368f320ed311
5659,89,The Click Five,Just the Girl,2005,01lz5VBfkMFDteSA9pKJuP,boy band,90952,https://i.scdn.co/image/91a8ed07a93bda12047370631501e8138a56ba79
5660,90,Ryan Cabrera,TRUE,2005,3C4t1usFGoKHCSRdujm2GN,neo mellow,33564,https://i.scdn.co/image/ea6255e478898906ccfb2620cd4b9970ea76f0fd
5661,91,Omarion,O,2005,0f5nVCcR06GX8Qikz0COtT,dance pop,1144388,https://i.scdn.co/image/856a02883a6f5fee2103212434ed49e256a520e6
5662,92,Mike Jones,Back Then,2005,07VmOvmuBp9G0gb8BTrpn0,dirty south rap,109131,https://i.scdn.co/image/fa47fdda4237affbed5bcd408f22d47d7e51756d
5663,93,Jay-Z and Linkin Park,Numb/Encore,2005,3nFkdlSjzX9mRTtwJOzDYB,bulgarian hip hop,4234523,https://i.scdn.co/image/2e925c2f793f835eb8ec84cd71dffce12e3abc11
5664,94,Ja Rule feat. R. Kelly and Ashanti,Wonderful,2005,1J2VVASYAamtQ3Bt8wGgA6,dance pop,709815,https://i.scdn.co/image/064e9e33a5134558066218bcea5966f8329cd033
5665,95,T-Pain,I'm Sprung,2005,3aQeKQSyrW4qWr35idm0cy,dance pop,1648146,https://i.scdn.co/image/dab9399b1ff1179f2b1042a6f748488938d81ed1
5666,96,Gavin DeGraw,Chariot,2005,5DYAABs8rkY9VhwtENoQCz,acoustic pop,753674,https://i.scdn.co/image/80f2e66ec853cf0974a870307abc686c98be1822
5667,97,112 feat. Foxy Brown,U Already Know,2005,7urq0VfqxEYEEiZUkebXT4,boy band,450529,https://i.scdn.co/image/21a8b23a23a41f3736b2dd6a5df2d7dc8341ea05
5668,98,Faith Hill,Mississippi Girl,2005,25NQNriVT2YbSW80ILRWJa,contemporary country,679201,https://i.scdn.co/image/6dbb92727d3ecaa99f50cc0cda627cc33f6f1160
5669,99,Ludacris,Number One Spot,2005,3ipn9JLAPI5GUEo4y4jcoi,dance pop,1476406,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
5670,100,Webbie feat. Bun B,Give Me That,2005,6aIm51fHkokqlJn2vzNTH8,crunk,393632,https://i.scdn.co/image/08fa85178f4a59b0230fe345ae43930648d2e1f4
