,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
4202,29,Ralph Tresvant,Sensitivity,1991,6MLDcHrNh4OqxDZAjMt5pt,new jack swing,128611,https://i.scdn.co/image/bd0c8f45ab80161bf114ef2a2e908e13201464bc
4203,30,Cathy Dennis,Touch Me (All Night Long),1991,2zVsfeSyFbCey7rq7PasHp,new wave pop,10099,https://i.scdn.co/image/0c7722a46d98e1e88da1ea544a85dfd2f7145c57
4204,31,Londonbeat,I've Been Thinking About You,1991,0gcMPgunYh4rX1UOdvZKBn,eurodance,8185,https://i.scdn.co/image/1062a89b55a536e9b016c1a6c14dc976ffc03b95
4205,32,Natural Selection,Do Anything,1991,1LNp9f3zGm09xHq2CocjC8,unassigned,148,https://i.scdn.co/image/c1ed9663ceb33c82ed81b4e1224ae6450e24ef9e
4206,33,R.E.M.,Losing My Religion,1991,4KWTAlx2RvbpseOGMEmROg,alternative rock,1403948,https://i.scdn.co/image/3ef4b92f85f8d7b902dd2b9a31dd112fc61a6708
4207,34,Gloria Estefan,Coming Out Of The Dark,1991,5IFCkqu9J6xdWeYMk5I889,new wave pop,237094,https://i.scdn.co/image/a6a906253309fdbe30aa666f970434a8ee2cba40
4208,35,Lenny Kravitz,It Ain't Over 'Til It's Over,1991,5gznATMVO85ZcLTkE9ULU7,permanent wave,1273478,https://i.scdn.co/image/d43907a538638054f9b544f0ea1b4b9b485b17f8
4209,36,C+C Music Factory,Here We Go,1991,7krx6UBDKLwE0q3s3fesqF,eurodance,60439,https://i.scdn.co/image/b255eba0cea076c5f18460b7fcfb5e1488aeea70
4210,37,Celine Dion,Where Does My Heart Beat Now,1991,4S9EykWXhStSc15wEx8QFK,canadian pop,1477245,https://i.scdn.co/image/77215e7613ba135d71ead7c51cfd729fe41e0f03
4211,38,DJ Jazzy Jeff and The Fresh Prince,Summertime,1991,1mG23iQeR29Ojhq89D5gbh,gangster rap,120746,https://i.scdn.co/image/3194246bd54b76c376e2be5a21a61dd7b93aeeb9
4212,39,Scorpions,Wind Of Change,1991,27T030eWyCQRmDyuvr1kxY,album rock,1641311,https://i.scdn.co/image/2f123bb26564d8a4cc63bc396a094cc4a74dc782
4213,40,Rhythm Syndicate,P.A.S.S.I.O.N.,1991,3lr5sSnQe5Jx9n9Ya5ZzgQ,unassigned,25,https://i.scdn.co/image/ce5c9f3ead681eab7589e8fe2d29494304f21032
4214,41,Paula Abdul,The Promise Of A New Day,1991,4PpmBoqphQusNFsxuVKb6j,dance pop,277626,https://i.scdn.co/image/85c6dc38eaaa8553b57d3369dd64d7e48ff30ad3
4215,42,Whitney Houston,I'm Your Baby Tonight,1991,6XpaIBNiVzIetEPCWDvAFP,dance pop,3206503,https://i.scdn.co/image/cef7e2b0709802736d9e6f7b1970403265c88271
4216,43,Firehouse,Love Of A Lifetime,1991,28pS8WVbFstY0o1SrqCf8I,album rock,221387,https://i.scdn.co/image/01d5c6fd796babf4ad6374a96f3aeb57d6421919
4217,44,Roxette,Fading Like A Flower (Every Time You Leave),1991,2SHhfs4BiDxGQ3oxqf0UHY,europop,538750,https://i.scdn.co/image/5679e8b8d7d28777dfa7f3e78e001a896d4cdc52
4218,45,Tracie Spencer,This House,1991,2SwRWWKpFqktihz7o2rfYX,new jack swing,41563,https://i.scdn.co/image/e24f3898f44907645cf65d456925a19e91de379c
4219,46,Extreme,Hole Hearted,1991,6w7j5wQ5AI5OQYlcM15s2L,album rock,183976,https://i.scdn.co/image/f77b6e05da95676055d2d3e1a87e2afe9e5d2b04
4220,47,Luther Vandross,Power Of Love-Love Power,1991,19y5MFBH7gohEdGwKM7QsP,disco,742356,https://i.scdn.co/image/742bf7eab080245961f80541c89a3c85061ff389
4221,48,Wilson Phillips,Impulsive,1991,1yMYjh77WgOVafRkI50mim,girl group,140705,https://i.scdn.co/image/9101beb98984fddaf5f65b6e918370ccea6d11da
4222,49,Michael Bolton,Love Is A Wonderful Thing,1991,6YHEMoNPbcheiWS2haGzkn,adult standards,474068,https://i.scdn.co/image/5bbc584aafae22616f851d02cee0c9cc2a089953
4223,50,Rod Stewart,Rhythm Of My Heart,1991,2y8Jo9CKhJvtfeKOsYzRdT,adult standards,929988,https://i.scdn.co/image/aa7f54deefb4e82be4da2f00282232e2310a1c9a
4224,51,C+C Music Factory,Things That Make You Go HmmmmÌÎ__Ì´Ì¥__,1991,7krx6UBDKLwE0q3s3fesqF,eurodance,60439,https://i.scdn.co/image/b255eba0cea076c5f18460b7fcfb5e1488aeea70
4225,52,Divinyls,I Touch Myself,1991,5t06MTkDD3yr5LVs3YFLQC,australian alternative rock,64844,https://i.scdn.co/image/6567ac02876d35351e4a93666af835f9911da012
4226,53,DMA,Tom's Diner,1991,1iUTUix5kea176M0uJTsh4,alt-indie rock,78534,https://i.scdn.co/image/f6701533d0491cea9ed30ee29e39e5664d994127
4227,54,Another Bad Creation,Iesha,1991,454VBUMshEg0sxzoWKTYbT,boy band,22407,https://i.scdn.co/image/a07a320964aaf445caf4e729850e90f6da7adc74
4228,55,Bonnie Raitt,Something To Talk About,1991,4KDyYWR7IpxZ7xrdYbKrqY,electric blues,237371,https://i.scdn.co/image/86f7a3859360cae9e8ade2948ea248a328c91536
4229,56,Nelson,After The Rain,1991,5W5bDNCqJ1jbCgTxDD0Cb3,country,680766,https://i.scdn.co/image/a042d9c438ed2ce926a7bbc7d3fcf8722f5b4c7b
4230,57,Vanilla Ice,Play That Funky Music,1991,7GXXMm3DB1VswVcuGyInUd,hip house,156882,https://i.scdn.co/image/13ce9c64587f0ae64addcf03e7ba9f0549470541
4231,58,Corina,Temptation,1991,7mXfsy3lF4kU0f2KTNKSr8,pop reggaeton,37519,https://i.scdn.co/image/185434ef7f7543e8735f49fa2388dd3260b3f32e
4232,59,Bryan Adams,Can't Stop This Thing We Started,1991,3Z02hBLubJxuFJfhacLSDc,album rock,843151,https://i.scdn.co/image/221676462fd9e40847b9ccb4697cdd201dcc891b
4233,60,Hi-Five,I Can't Wait Another Minute,1991,0EVUivUkugMtNF09L4QBMH,boy band,184420,https://i.scdn.co/image/dfa0bf6d51575358d62c90e724e5809878c10cc3
4234,61,The KLF,3 A.M. Eternal,1991,6dYrdRlNZSKaVxYg5IrvCH,acid house,19191,https://i.scdn.co/image/f18655d31282d7ea414f5e05c219640ccb6323ae
4235,62,Michael Bolton,Time. Love And Tenderness,1991,6YHEMoNPbcheiWS2haGzkn,adult standards,474068,https://i.scdn.co/image/5bbc584aafae22616f851d02cee0c9cc2a089953
4236,63,Enigma,Saideness Part I,1991,3441uYrkzgTWwjXLd13R0U,banda,328084,https://i.scdn.co/image/10bb3bdccf17f5b81117442436c6b9271e51161b
4237,64,LL Cool J,Around The Way Girl,1991,1P8IfcNKwrkQP5xJWuhaOC,dirty south rap,572090,https://i.scdn.co/image/77705115296b3f2b788c4fe37bfacea73d9b7370
4238,65,Escape Club,I'll Be There,1991,6mRev5KzKOgQcZjWanwBdd,unassigned,2316,https://i.scdn.co/image/27c3b9b98dd2fdf9ded5914d8933d1b72e03358b
4239,66,Prince And The N.P.G.,Cream,1991,5a2EaR3hamoenG9rDuVn8j,funk,2700633,https://i.scdn.co/image/2df771ec0ca4da2492eadd811b2553395756cfa4
4240,67,Heavy D. and The Boyz,Now That We Found Love,1991,4KHdmkq99PXA6QEJ2lKpA3,east coast hip hop,129303,https://i.scdn.co/image/d0c6524b8b3632b7eab363ba22f24b6276f1a3cb
4241,68,Styx,Show Me The Way,1991,4salDzkGmfycRqNUbyBphh,album rock,527291,https://i.scdn.co/image/cc444d0ab1d2f3d5e82a38db3d02d9b9a50e737a
4242,69,Mariah Carey,Love Takes Time,1991,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,3468195,https://i.scdn.co/image/afd38eeb7e2d9b2e1462de29fd8d96acb1959115
4243,70,Rick Astley,Cry For Help,1991,0gxyHStUsqpMadRV0Di1Qt,dance rock,284063,https://i.scdn.co/image/3ba3e4b47ee189c442b908d5df2d2d488260726c
4244,71,UB40,The Way You Do The Things You Do,1991,69MEO1AADKg1IZrq2XLzo5,reggae fusion,993452,https://i.scdn.co/image/df85d1204bd3a6da54095cbb1b8b88d519cc630a
4245,72,UB40,Here I Am (Come And Take Me),1991,69MEO1AADKg1IZrq2XLzo5,reggae fusion,993452,https://i.scdn.co/image/df85d1204bd3a6da54095cbb1b8b88d519cc630a
4246,73,Tesla,Signs,1991,0dgnITyIAN4NrmUVisvxHU,album rock,314012,https://i.scdn.co/image/bd170d2b2c6d61ad7d54365f4a32e4d8940086ac
4247,74,Cathy Dennis,Too Many Walls,1991,2zVsfeSyFbCey7rq7PasHp,new wave pop,10099,https://i.scdn.co/image/0c7722a46d98e1e88da1ea544a85dfd2f7145c57
4248,75,Seal,Crazy,1991,5GtMEZEeFFsuHY8ad4kOxv,soft rock,617670,https://i.scdn.co/image/f87ba05c9d8fde9366c092730b169729b7fd2c93
4249,76,Keith Sweat,I'll Give All My Love To You,1991,2r09Inibex3C4ZNTUVSG3m,funk,648058,https://i.scdn.co/image/9c0e2249f40f80a952d1f8b7d3d96115975860e9
4250,77,Michael W. Smith,Place In This World,1991,5aBxFPaaGk9204ssHUvXWN,ccm,198219,https://i.scdn.co/image/3708bb38da696479c22a6f0e88345750c8d9d348
4251,78,Poison,Something To Believe In,1991,1fBCIkoPOPCDLUxGuWNvyo,album rock,1055390,https://i.scdn.co/image/70ed0b201cafa20fc3e3cb30a916f91adbb604ed
4252,79,Chris Isaak,Wicked Game,1991,7290H8m1Dwt8G7jm1y9CQx,mellow gold,142143,https://i.scdn.co/image/77557bd787b931e19c19243d495c377cf73b2224
4253,80,Oleta Adams,Get Here,1991,1BMb6sQJVkmUyCuodmRs2g,quiet storm,49078,https://i.scdn.co/image/f3a5a2bb529dd60a3a871a7958d395c9331679e7
4254,81,Tevin Campbell,Round And Round,1991,5VfqJBmXcf6ZqXoGij5qTE,dance pop,299185,https://i.scdn.co/image/54017118be0e9c9d61ffee0e483e98f230948dab
4255,82,Queensryche,Silent Lucidity,1991,2OgUPVlWYgGBGMefZgGvCO,album rock,229908,https://i.scdn.co/image/8cb38cea45e1382002fe98c3314520b0a28f1025
4256,83,Will To Power,I'm Not In Love,1991,63I04Kj1gXC1LLSVcrOzLN,freestyle,12007,https://i.scdn.co/image/809e79542bef207fec5588c7ecdb44d1fc9bcbe3
4257,84,Tara Kemp,Piece Of My Heart,1991,1eOD8TGo5Ek80Gv7VIqFij,unassigned,573,https://i.scdn.co/image/c97d3521dcbab7634d904619dace8d1affa5531f
4258,85,Jesus Jones,Real Real Real,1991,0roeI3yPusDWwWRzAqTopw,acid house,16688,https://i.scdn.co/image/a82d5667b7c8d51a6ddb4df436e6cdb00168afa0
4259,86,Cathy Dennis,Just Another Dream,1991,2zVsfeSyFbCey7rq7PasHp,new wave pop,10099,https://i.scdn.co/image/0c7722a46d98e1e88da1ea544a85dfd2f7145c57
4260,87,Aaron Neville,Everybody Plays The Fool,1991,57ALvbCBaCkNlgTOSiUPdT,motown,50279,https://i.scdn.co/image/90e0b8ea30e238a1bf6d9852b23bc792870a976c
4261,88,Black Box,Strike It Up,1991,6tsRo8ErXzpHk3tQeH6GBW,eurodance,37163,https://i.scdn.co/image/ca0734246f2fc84dc2c0b29d14db66d23c756008
4262,89,Gerardo,Rico Suave,1991,4J13m9IZh03PEhoxAxRhXO,banda,2788924,https://i.scdn.co/image/fb9d48513012d9ca00446c86d04c303d97ab8914
4263,90,INXS,Disappear,1991,1eClJfHLoDI4rZe5HxzBFv,australian alternative rock,713886,https://i.scdn.co/image/e47a3f60227284965ac072d0b168a62b61411e30
4264,91,Deee-Lite,Groove Is In The Heart,1991,4eQJIXFEujzhTVVS1gIfu5,acid house,41241,https://i.scdn.co/image/cf8dfba8597882a18fb1faf07aef69271aa37935
4265,92,Sting,All This Time,1991,0Ty63ceoRnnJKVEYP0VQpk,permanent wave,962139,https://i.scdn.co/image/019d795f6e3849047c663668aa2b02a713eeb7a3
4266,93,Chesney Hawkes,The One And Only,1991,3dipm6p2uAgitwQsOZU5oY,unassigned,5409,https://i.scdn.co/image/b5479616750f20ee79e850b88edaef050abf9eb7
4267,94,Naughty By Nature,O.P.P.,1991,4Otx4bRLSfpah5kX8hdgDC,east coast hip hop,305574,https://i.scdn.co/image/8e6cfc4fc96ec5feb0e5c8ae22bf1ed28daf133d
4268,95,George Michael,Freedom 90,1991,19ra5tSw0tWufvUp8GotLo,dance rock,1083083,https://i.scdn.co/image/3c6625e90191fcdffadb0ff5c613f4662a2e4b82
4269,96,Warrant,I Saw Red,1991,7HLvzuM9p11k9lUQfSM4Rq,album rock,371504,https://i.scdn.co/image/0a884908156c82b04ced80aee854719d23bdff17
4270,97,Winger,Miles Away,1991,2qQeKHrQJHLLbvDAOSO874,album rock,149786,https://i.scdn.co/image/a101f5e1894c792950284623fbbf33477aa7078e
4271,98,Salt-N-Pepa,Do You Want Me,1991,7wqtxqI3eo7Gn1P7SpP6cQ,girl group,267666,https://i.scdn.co/image/6ff07d51815e67b11f8c2e4a4bebc2b6b3bbe7eb
4272,99,Rod Stewart,The Motown Song,1991,2y8Jo9CKhJvtfeKOsYzRdT,adult standards,929988,https://i.scdn.co/image/aa7f54deefb4e82be4da2f00282232e2310a1c9a
4273,100,R.E.M.,Shiny Happy People,1991,4KWTAlx2RvbpseOGMEmROg,alternative rock,1403948,https://i.scdn.co/image/3ef4b92f85f8d7b902dd2b9a31dd112fc61a6708
