,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
4291,18,Tom Cochrane,Life Is A Highway,1992,5Jj4mqGYiplyowPLKkJLHt,canadian indie,19811,https://i.scdn.co/image/b9d8f3c3c3ca138f8a1700667eb723c31bf6e61e
4292,19,Michael Jackson,Remember The Time,1992,3fMbdgg4jU18AjLCKBhRSm,pop,6612668,https://i.scdn.co/image/51dad9aaabe5643818840207a9a8957c2ad91bf2
4293,20,CeCe Peniston,Finally,1992,5UoVLCWzOKMIJ9iioof9OD,hip house,31479,https://i.scdn.co/image/778ec3c5b300323b6d35d3976a839f36d9b07f01
4294,21,Madonna,This Used To Be My Playground,1992,6tbjWDEIzxoDsBA1FuhfPW,dance pop,2487563,https://i.scdn.co/image/19cf1c640fdaf39577fa07ad111d51cb1bc78216
4295,22,Patty Smyth,Sometimes Love Just Ain't Enough,1992,2dgfCEMSVETFp29mRpiFpz,new wave pop,14888,https://i.scdn.co/image/315c6ab77ac898c8d1dd0c33d95d1b6dc72c48dc
4296,23,Mariah Carey,Can't Let Go,1992,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,3468195,https://i.scdn.co/image/afd38eeb7e2d9b2e1462de29fd8d96acb1959115
4297,24,House Of Pain,Jump Around,1992,0AuW7OCyKfFrsMbtHrYgIV,gangster rap,196357,https://i.scdn.co/image/8a7bfc19ffcd5384221a81b3394c8b0c4959feaa
4298,25,Prince and The N.P.G.,Diamonds And Pearls,1992,5a2EaR3hamoenG9rDuVn8j,funk,2700633,https://i.scdn.co/image/2df771ec0ca4da2492eadd811b2553395756cfa4
4299,26,George Michael and Elton John,Don't Let The Sun Go Down On Me,1992,19ra5tSw0tWufvUp8GotLo,dance rock,1083083,https://i.scdn.co/image/3c6625e90191fcdffadb0ff5c613f4662a2e4b82
4300,27,Atlantic Starr,Masterpiece,1992,2YdVmtVBpIrv0N6WiBzSqm,disco,200484,https://i.scdn.co/image/21ec8cfd9feaf1acf1b193e295cd80bfb1f5bce8
4301,28,Celine Dion,If You Asked Me To,1992,4S9EykWXhStSc15wEx8QFK,canadian pop,1477245,https://i.scdn.co/image/77215e7613ba135d71ead7c51cfd729fe41e0f03
4302,29,En Vogue,Giving Him Something He Can Feel,1992,5fikk4h5qbEebqK2Fc6e48,dance pop,382711,https://i.scdn.co/image/72fc22ee4af38947cb314d3b7e0c1a6be10fc504
4303,30,Joe Public,Live And Learn,1992,3RnBzCfr8bQeLQQMGF6IeE,new jack swing,1126,https://i.scdn.co/image/4144743cb92e5caf0c8d76bac46a05f9399baaed
4304,31,Jodeci,Come & Talk To Me,1992,1eNkUXHPaXyuyC8NAgzykK,dance pop,710423,https://i.scdn.co/image/b4600df5d140fabc3e596758c9d4c9ccc83326ba
4305,32,Nirvana,Smells Like Teen Spirit,1992,6olE6TJLqED3rqDCT0FyPh,alternative rock,7251941,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b
4306,33,Bobby Brown,Humpin' Around,1992,62sPt3fswraiEPnKQpAbdE,funk,336307,https://i.scdn.co/image/7d381fcf203f0e83fbcfd5ce485dc9edbe593196
4307,34,Sophie B. Hawkins,Damn I Wish I Was Your Lover,1992,3gdIwZY6Q3RXhDteYr4ZvC,lilith,31691,https://i.scdn.co/image/fdc3f39dd97e4d69fc4f53d5a0855e0488503391
4308,35,Tevin Campbell,Tell Me What You Want Me To Do,1992,5VfqJBmXcf6ZqXoGij5qTE,dance pop,299185,https://i.scdn.co/image/54017118be0e9c9d61ffee0e483e98f230948dab
4309,36,TLC,Ain't 2 Proud 2 Beg,1992,0TImkz4nPqjegtVSMZnMRq,dance pop,1222832,https://i.scdn.co/image/0a92641cc8acb39e4aee7e959cb2a42287ea4801
4310,37,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,1992,6O74knDqdv3XaWtkII7Xjp,boy band,1157248,https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb
4311,38,Technotronic,Move This,1992,2Cd98zHVdZeOCisc6Gi2sB,eurodance,69631,https://i.scdn.co/image/928c2ce50b4e21ade812d62325049fac368f17f8
4312,39,Queen,Bohemian Rhapsody,1992,1dfeR4HaWDbWqFHLkxsg1d,glam rock,9295226,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982
4313,40,Arrested Development,Tennessee,1992,5Va9LuEmaZxnbk1gMnjMD7,conscious hip hop,73934,https://i.scdn.co/image/7a0b4b373bd1c6c589b251706664b91eb74bd367
4314,41,Luther Vandross and Janet Jackson,The Best Things In Life Are Free,1992,19y5MFBH7gohEdGwKM7QsP,disco,742356,https://i.scdn.co/image/742bf7eab080245961f80541c89a3c85061ff389
4315,42,Mariah Carey,Make It Happen,1992,4iHNK0tOyZPYnBU7nGAgpQ,dance pop,3468195,https://i.scdn.co/image/afd38eeb7e2d9b2e1462de29fd8d96acb1959115
4316,43,Elton John,The One,1992,3PhoLpVuITZKcymswpck5b,glam rock,1873729,https://i.scdn.co/image/f50ae3e5cf3637c5f486b6205468c245644be36e
4317,44,P.M. Dawn,Set Adrift On Memory Bliss,1992,5DgjOwTN6o76J5Gf8MzEoL,new jack swing,32374,https://i.scdn.co/image/00cfa3804124de44f00fbd58fcc580eeb2f2ddda
4318,45,Shakespears Sister,Stay,1992,7ooOn6bokl4mGV4CEaUz6A,candy pop,26856,https://i.scdn.co/image/ebcf69b2415c4e2f39e3a4e566aeebbc1f403a8f
4319,46,Hammer,2 Legit 2 Quit,1992,2rblp9fJo16ZPTcKDtlmKW,hip house,185761,https://i.scdn.co/image/af25ffffde1eb2051221017fa0424d906eaf2e94
4320,47,K.W.S.,Please Don't Go,1992,188XxH8QLu4w8GW7cxSJe9,unassigned,179,https://i.scdn.co/image/3cbef8a8f123131de85a42a861578e03741ffd00
4321,48,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),1992,4MT97VeycuegSicrrphisJ,dance pop,279992,https://i.scdn.co/image/25f1f5c249b3e3be954fcc98d2837a8aed32e172
4322,49,Cover Girls,Wishing On A Star,1992,6D01mATo26VaiiCfZzpWAm,electro,31482,https://i.scdn.co/image/af33a88f648127831a3a1bb40a7fae7bef9797ca
4323,50,Hi-Five,She's Playing Hard To Get,1992,0EVUivUkugMtNF09L4QBMH,boy band,184420,https://i.scdn.co/image/dfa0bf6d51575358d62c90e724e5809878c10cc3
4324,51,P.M. Dawn,I'd Die Without You,1992,5DgjOwTN6o76J5Gf8MzEoL,new jack swing,32374,https://i.scdn.co/image/00cfa3804124de44f00fbd58fcc580eeb2f2ddda
4325,52,Amy Grant,Good For Me,1992,72Nhcx7prNk2ZCxhx0Y5es,ccm,88622,https://i.scdn.co/image/302ca80c16dc594c6704f35ce1e7e25210be97a4
4326,53,Toad The Wet Sprocket,All I Want,1992,4j7EVY3kuDwLPfD2jfC7LC,alternative rock,105368,https://i.scdn.co/image/00257325b7c9bcfea5a4924fff40665c35bb68ba
4327,54,Michael Bolton,When A Man Loves A Woman,1992,6YHEMoNPbcheiWS2haGzkn,adult standards,474068,https://i.scdn.co/image/5bbc584aafae22616f851d02cee0c9cc2a089953
4328,55,Genesis,I Can't Dance,1992,3CkvROUTQ6nRi9yQOcsB50,album rock,1072844,https://i.scdn.co/image/43da2278d417ad5b71ad31585fbf9119c50181b3
4329,56,Richard Marx,Hazard,1992,0grdhNhiRLFBaFVyybqsj6,album rock,279812,https://i.scdn.co/image/4d07dae7bb96e90abcc9d07532487abdf6a27b8a
4330,57,U2,Mysterious Ways,1992,51Blml2LZPmy7TTiAg47vQ,irish rock,3460164,https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d
4331,58,George Michael,Too Funky,1992,19ra5tSw0tWufvUp8GotLo,dance rock,1083083,https://i.scdn.co/image/3c6625e90191fcdffadb0ff5c613f4662a2e4b82
4332,59,Heights,How Do You Talk To An Angel,1992,1OVaGC0CDZaxjcPxclSNmp,chamber pop,41551,https://i.scdn.co/image/103f60d95922b44f1e6d151a5ac731b5bc3829eb
4333,60,U2,One,1992,51Blml2LZPmy7TTiAg47vQ,irish rock,3460164,https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d
4334,61,CeCe Peniston,Keep On Walkin',1992,5UoVLCWzOKMIJ9iioof9OD,hip house,31479,https://i.scdn.co/image/778ec3c5b300323b6d35d3976a839f36d9b07f01
4335,62,Genesis,Hold On My Heart,1992,3CkvROUTQ6nRi9yQOcsB50,album rock,1072844,https://i.scdn.co/image/43da2278d417ad5b71ad31585fbf9119c50181b3
4336,63,Karyn White,The Way I Feel About You,1992,5lJBrQQ88JjskJmJeVKX4F,new jack swing,114641,https://i.scdn.co/image/27e1a471528719c975e37661762a0cc23965c99b
4337,64,Peabo Bryson and Celine Dion,Beauty And The Beast,1992,49iKbKGqgn8OESkW5WduX0,adult standards,150319,https://i.scdn.co/image/29d1f2378dbd138b2b7fad8666ab6b547448e498
4338,65,Kris Kross,Warm It Up,1992,4LcUpNlXFEleaLlelmkv2R,dutch house,46928,https://i.scdn.co/image/2587f64a7ee963581743bf06e6c93a0846557f0f
4339,66,Michael Jackson,In The Closet,1992,3fMbdgg4jU18AjLCKBhRSm,pop,6612668,https://i.scdn.co/image/51dad9aaabe5643818840207a9a8957c2ad91bf2
4340,67,Arrested Development,People Everyday,1992,5Va9LuEmaZxnbk1gMnjMD7,conscious hip hop,73934,https://i.scdn.co/image/7a0b4b373bd1c6c589b251706664b91eb74bd367
4341,68,Genesis,No Son Of Nine,1992,3CkvROUTQ6nRi9yQOcsB50,album rock,1072844,https://i.scdn.co/image/43da2278d417ad5b71ad31585fbf9119c50181b3
4342,69,Marky Mark And The Funky Bunch,Wildside,1992,4046bnFxFJdLEtG7F2qXaV,unassigned,34549,https://i.scdn.co/image/a4e9fb16f714638660eb29585d2ad6064d15abfe
4343,70,Bryan Adams,Do I Have To Say The Words?,1992,3Z02hBLubJxuFJfhacLSDc,album rock,843151,https://i.scdn.co/image/221676462fd9e40847b9ccb4697cdd201dcc891b
4344,71,Cure,Friday I'm In Love,1992,7bu3H8JO7d0UbMoVzbo70s,alternative rock,1568935,https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508
4345,72,Ugly Kid Joe,Everything About You,1992,3XsgWn63EnA4wYZBjVyxjf,funk metal,68930,https://i.scdn.co/image/78508065939a778423ef5c7c7e16f99b4e552b7c
4346,73,Paula Abdul,Blowing Kisses In The Wind,1992,4PpmBoqphQusNFsxuVKb6j,dance pop,277626,https://i.scdn.co/image/85c6dc38eaaa8553b57d3369dd64d7e48ff30ad3
4347,74,Bryan Adams,Thought I'd Died And Gone To Heaven,1992,3Z02hBLubJxuFJfhacLSDc,album rock,843151,https://i.scdn.co/image/221676462fd9e40847b9ccb4697cdd201dcc891b
4348,75,Snap,Rhythm Is A Dancer,1992,2FrKQPjJe4pVMZOgm0ESOx,eurodance,67362,https://i.scdn.co/image/d9a26c5882129302d5d283c6644e6b53cc416d62
4349,76,Hammer,Addams Groove,1992,2rblp9fJo16ZPTcKDtlmKW,hip house,185761,https://i.scdn.co/image/af25ffffde1eb2051221017fa0424d906eaf2e94
4350,77,Michael Bolton,Missing You Now,1992,6YHEMoNPbcheiWS2haGzkn,adult standards,474068,https://i.scdn.co/image/5bbc584aafae22616f851d02cee0c9cc2a089953
4351,78,N2Deep,Back To The Hotel,1992,7zgtJuRm0JcJpPQRjCgXT7,chicano rap,13070,https://i.scdn.co/image/493a0eedb69446de76b5351a14ceb00ab4e8fb83
4352,79,Kathy Troccoli,Everything Changes,1992,73CmW7Heo8CxnYXydAs6qc,unassigned,12805,https://i.scdn.co/image/38ad7a4b00dfd02ae37e4a436dc39745293d3392
4353,80,Def Leppard,Have You Ever Needed Somone So Bad,1992,6H1RjVyNruCmrBEWRbD0VZ,album rock,1378009,https://i.scdn.co/image/aefc2788e19ee5bf75791f78746072fe3249ad4b
4354,81,Richard Marx,Take This Heart,1992,0grdhNhiRLFBaFVyybqsj6,album rock,279812,https://i.scdn.co/image/4d07dae7bb96e90abcc9d07532487abdf6a27b8a
4355,82,Firehouse,When I Look Into Your Eyes,1992,28pS8WVbFstY0o1SrqCf8I,album rock,221387,https://i.scdn.co/image/01d5c6fd796babf4ad6374a96f3aeb57d6421919
4356,83,Jade,I Wanna Love You,1992,5K0BVchFxmuKBw7DojGSQO,electropop,6379,https://i.scdn.co/image/fd59e87421c1a0fe831a119ae16c2c34b95357cb
4357,84,Boyz II Men,Uhh Ahh,1992,6O74knDqdv3XaWtkII7Xjp,boy band,1157248,https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb
4358,85,Mary J. Blige,Real Love,1992,1XkoF8ryArs86LZvFOkbyr,dance pop,1566107,https://i.scdn.co/image/571753934f6679837e4f74ffc597484204542145
4359,86,The KLF,Justified And Ancient,1992,6dYrdRlNZSKaVxYg5IrvCH,acid house,19191,https://i.scdn.co/image/f18655d31282d7ea414f5e05c219640ccb6323ae
4360,87,Color Me Badd,Slow Motion,1992,1QtIfAa6y7w2JhxYJhYeUG,boy band,132989,https://i.scdn.co/image/3922434d2ac69630c50292c0d88333f557929ebf
4361,88,TLC,What About Your Friends,1992,0TImkz4nPqjegtVSMZnMRq,dance pop,1222832,https://i.scdn.co/image/0a92641cc8acb39e4aee7e959cb2a42287ea4801
4362,89,Color Me Badd,Thinkin' Back,1992,1QtIfAa6y7w2JhxYJhYeUG,boy band,132989,https://i.scdn.co/image/3922434d2ac69630c50292c0d88333f557929ebf
4363,90,Charles and Eddie,Would I Lie To You?,1992,5rIhaCHkbFVvLJpKHWwOJD,unassigned,9024,https://i.scdn.co/image/c0c6e31bec2a06e5e801fb6d88ee8aa68d8b066c
4364,91,Amy Grant,That's What Love Is For,1992,72Nhcx7prNk2ZCxhx0Y5es,ccm,88622,https://i.scdn.co/image/302ca80c16dc594c6704f35ce1e7e25210be97a4
4365,92,Richard Marx,Keep Coming Back,1992,0grdhNhiRLFBaFVyybqsj6,album rock,279812,https://i.scdn.co/image/4d07dae7bb96e90abcc9d07532487abdf6a27b8a
4366,93,En Vogue,Free Your Mind,1992,5fikk4h5qbEebqK2Fc6e48,dance pop,382711,https://i.scdn.co/image/72fc22ee4af38947cb314d3b7e0c1a6be10fc504
4367,94,Keith Sweat,Keep It Comin',1992,2r09Inibex3C4ZNTUVSG3m,funk,648058,https://i.scdn.co/image/9c0e2249f40f80a952d1f8b7d3d96115975860e9
4368,95,Mr. Big,Just Take My Heart,1992,5OfhOoKunSnuubxxRML8J3,album rock,172680,https://i.scdn.co/image/ac0ab5526826d20fa8430d4d4029a16be839b863
4369,96,Amy Grant,I Will Remember You,1992,72Nhcx7prNk2ZCxhx0Y5es,ccm,88622,https://i.scdn.co/image/302ca80c16dc594c6704f35ce1e7e25210be97a4
4370,97,CeCe Peniston,We Got A Love Thang,1992,5UoVLCWzOKMIJ9iioof9OD,hip house,31479,https://i.scdn.co/image/778ec3c5b300323b6d35d3976a839f36d9b07f01
4371,98,Def Leppard,Let's Get Rocked,1992,6H1RjVyNruCmrBEWRbD0VZ,album rock,1378009,https://i.scdn.co/image/aefc2788e19ee5bf75791f78746072fe3249ad4b
4372,99,Das EFX,They Want EFX,1992,0auu2itHTxEdAMRHvx7CyG,east coast hip hop,122064,https://i.scdn.co/image/7ae9c82726ca12f46bf8fd0b9df70922e21215e0
4373,100,Bonnie Raitt,I Can't Make You Love Me,1992,4KDyYWR7IpxZ7xrdYbKrqY,electric blues,237371,https://i.scdn.co/image/86f7a3859360cae9e8ade2948ea248a328c91536
