,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
803,26,Tarriers,The Banana Boat Song,1957,44ByB5FFQnNnFK3nYTZX7w,unassigned,164,https://i.scdn.co/image/35612ca9a7e369b224549dfec6583ae018ccd9f2
804,27,Jimmie Rodgers,Honeycomb,1957,0Y0ZlznP6vzTS1qAm5dvTN,appalachian folk,19726,https://i.scdn.co/image/11cea34dfe8785e95b71a27d3448e1dd2459a562
805,28,Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,1957,2zyz0VJqrDXeFDIyrfVXSo,adult standards,273241,https://i.scdn.co/image/ab675d08f38eb3fe894314c14b7f8701eede9837
806,29,Gale Storm,Dark Moon,1957,5H2SmWlJAuebbHm6gzVq80,deep adult standards,1557,https://i.scdn.co/image/ecf6f80910ceefa60d68e17a1e7889760bbc0741
807,30,Crickets,That'll Be The Day,1957,4r7JUeiYy24L7BuzCq9EjR,adult standards,33421,https://i.scdn.co/image/d628cada5bf3d54a0c99a50df8b6ee9566342ac5
808,31,Charlie Gracie,Butterfly,1957,7mC80cCjo7JkyaD9ZssKzN,rhythm and blues,1254,https://i.scdn.co/image/c8d07e6adfd4fe5e140c6c3d4ddbd297c5aff27d
809,32,Frankie Laine,Moonlight Gambler,1957,3cgO5CdhEHKMxldjZlP5ix,adult standards,26540,https://i.scdn.co/image/a44683ea4e12ae44019018274613fb6a50c08114
810,33,Tommy Sands,Teenage Crush,1957,651IBnnG9nIIXO4N40bR6c,unassigned,709,https://i.scdn.co/image/e8d7b66c3b1394a8c6d374b466331cdabbf9ee6a
811,34,Johnny Mathis,It's Not For Me To Say,1957,21LGsW7bziR4Ledx7WZ1Wf,adult standards,110676,https://i.scdn.co/image/8fdb3029c8c0bfdcc4299a5712dca1e32943a600
812,35,Rays,Silhouettes,1957,3owdLGoMpuTwee9KIh1Ibv,doo-wop,549,https://i.scdn.co/image/237d612ef2a4e595453b2b4544a6583bd7a0f3b2
813,36,Andy Williams,Butterfly,1957,4sj6D0zlMOl25nprDJBiU9,adult standards,143923,https://i.scdn.co/image/adaf31e0b157fae9590728049ce3df5b40b37650
814,37,Terry Gilkyson,Marianne,1957,6QvKZKLAUDRBn0fOtS3Gaf,movie tunes,130,https://i.scdn.co/image/f8163688577ba30f7554b80374911ce8fecc4344
815,38,Fats Domino,I'm Walkin',1957,09C0xjtosNAIXP36wTnWxd,adult standards,174905,https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5
816,39,Johnny Mathis,Chances Are,1957,21LGsW7bziR4Ledx7WZ1Wf,adult standards,110676,https://i.scdn.co/image/8fdb3029c8c0bfdcc4299a5712dca1e32943a600
817,40,Nat King Cole,Send For Me,1957,7v4imS0moSyGdXyLgVTIV7,adult standards,830065,https://i.scdn.co/image/a4c0918f13b67aa8d9f4ea1d64bdba44c51fb1d2
818,41,Russ Hamilton,Rainbow,1957,6ghW1DfBe5HLRybsxZrQHV,deep adult standards,246,https://i.scdn.co/image/c19520c3ac2a24b1d088be8644c7a23feeac45bf
819,42,Ricky Nelson,Be-bop Baby,1957,73sSFVlM6pkweLXE8qw1OS,adult standards,110130,https://i.scdn.co/image/99ee90438c46d52c9007866740f5504834d20f99
820,43,Larry Williams,Short Fat Fanny,1957,5NBY8xM51dP3UGR7bwjLD6,doo-wop,3501,https://i.scdn.co/image/55a8f892e23a5f9a469ed5eb1bbb55e1d9c01cf8
821,44,Jim Lowe,The Green Door,1957,0xvvT0LCwIpHCxqfygwdwN,unassigned,253,https://i.scdn.co/image/211b351fe50003f1082326bf4fdb3be95718eec1
822,45,Billy Williams,I'm Gonna Sit Rlght Down And Write Myself A Letter,1957,7ceeHyhYS3BEfprSJX9WwT,deep adult standards,275,https://i.scdn.co/image/ee784b83e76bd6655295468b74cf0c03310e462f
823,46,Patti Page,Old Cape Cod,1957,4nZN9kln8toEzOifhWG2uF,adult standards,38771,https://i.scdn.co/image/353b05113b1a140d64d83d9cf85f1a7bb8e51e19
824,47,Bobbettes,Mr. Lee,1957,5TesVKMq16peTfJC46PbYw,classic girl group,1501,https://i.scdn.co/image/5d1b4f589590eac83f2a405943c35167b75f052d
825,48,Fats Domino,Blueberry Hill,1957,09C0xjtosNAIXP36wTnWxd,adult standards,174905,https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5
826,49,Dell-Vikings,Whispering Bells,1957,10xLCBOlt2NhclsRmrOvX5,brill building pop,20343,https://i.scdn.co/image/21fd9a008e669eeebcc5ddf1e7aaf049eba8a634
827,50,Fats Domino,Blue Monday,1957,09C0xjtosNAIXP36wTnWxd,adult standards,174905,https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5
828,51,Johnny Mathis,Wonderful! Wonderful!,1957,21LGsW7bziR4Ledx7WZ1Wf,adult standards,110676,https://i.scdn.co/image/8fdb3029c8c0bfdcc4299a5712dca1e32943a600
829,52,Jane Morgan and the Troubadours,Fascination,1957,4CVHH6NpR8WwHLYjgI4t7A,deep adult standards,1407,https://i.scdn.co/image/4182f29c9669eb656fa49db51d0fd55f4a59e38e
830,53,Bobby Helms,My Special Angel,1957,38EmEgXkgK51MT2tPY0EoC,christmas,7164,https://i.scdn.co/image/1dcd3f5d64a65f19d085b8e78746e457bd2d2e05
831,54,Billy Ward and His Dominoes,Star Dust,1957,1SuaRvxDsYVkdIkj3ifzVN,unassigned,227,https://i.scdn.co/image/30d3fd69beaaf37c285c3b023385acf6e8ab2ec8
832,55,Bill Justis,Raunchy,1957,0z16OEWcUEFzMRWBOGyOcF,unassigned,587,https://i.scdn.co/image/d7c05e8c4cd0714b09f7e0c26964579d8c91da59
833,56,Elvis Presley,Love Me,1957,43ZHCT0cAZBISjO8DG9PnE,christmas,2346316,https://i.scdn.co/image/160c941240375cecbdebfe61033e59783c5172ab
834,57,Harry Belafonte,Jamaica Farewell,1957,6Tw1ktF4xMmzaLLbe98I2z,adult standards,72589,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849
835,58,Pat Boone,Why Baby Why,1957,7fmKtIgmxqNEKjATioVNsu,adult standards,55015,https://i.scdn.co/image/117d99b0ccb1a521772f918bf81ca3ff42b780b8
836,59,Betty Johnson,I Dreamed,1957,7n5Rqy8aTEBgVUlTo79EKY,deep adult standards,88,https://i.scdn.co/image/3d56035cc777686c245cc03dcac68a1931af034c
837,60,Buddy Knox,Hula Love,1957,0b5Tz3szM4KK8esFKV2Zsb,brill building pop,6151,https://i.scdn.co/image/a4457b7af1cd0c95d2428ee7384e6c18755a7dcd
838,61,Tune Weavers,"Happy, Happy Birthday Baby",1957,1AB5n3Yy1jeqIPz0v2aR4p,unassigned,112,https://i.scdn.co/image/805965cd7ebf67c69656806c0acd3dbd48974a53
839,62,Ivory Joe Hunter,Since I Met You Baby,1957,3DpdJvcq90sWYUx35Tcbea,jazz blues,1400,https://i.scdn.co/image/0397091bd8c99d2af9ced221076d2a14c270da7b
840,63,Jim Reeves,Four Walls,1957,2Ev0e8GUIX4u7d9etNLTXg,adult standards,98350,https://i.scdn.co/image/c39b7fb88bc85c058de0c1151184e6a7f8afe98b
841,64,Jerry Lewis,Rock-a-Bye Your Baby with a Dixie Melody,1957,2zyz0VJqrDXeFDIyrfVXSo,adult standards,273241,https://i.scdn.co/image/ab675d08f38eb3fe894314c14b7f8701eede9837
842,65,Mantovani,Around the World,1957,4l2d1CRNjXgG4RBoA89Kle,adult standards,26622,https://i.scdn.co/image/90d376b719218e0dd68fbddd620fedb8ebf283d6
843,66,Tony Bennett,In the Middle of an Island,1957,2lolQgalUvZDfp5vvVtTYV,adult standards,351308,https://i.scdn.co/image/cdc8a7ef4d569d7519c12758067715f5833bd4c9
844,67,Johnnie and Joe,Over the Mountain Across the Sea,1957,1LsEATjRzbAZRkF0vkLLgd,unassigned,272,https://i.scdn.co/image/87001758e60e3f792c6f6345a17778c9d274a05d
845,68,Hilltoppers,Marianne,1957,6qcybypxBn4XlMcYJHhViw,deep adult standards,1506,https://i.scdn.co/image/03f0cca6a6ad3ee3268e8f6b23576502f09605c9
846,69,Don Rondo,White Silver Sands,1957,5wZLUzm3hoYYfMAqx8FqkN,deep adult standards,36,https://i.scdn.co/image/0172c5efa908a44bbf72196a3c04a46d3647ba8c
847,70,Four Lads,Who Needs You,1957,3stlWzoChlEtbdZAz6CNC3,adult standards,6807,https://i.scdn.co/image/c27f24e1e201434e74c0926697d0eb1d5d1a4767
848,71,Ames Brothers,Melodie D'Amour,1957,4oXaAEofJFedGweFqy5qiv,adult standards,3980,https://i.scdn.co/image/70b3cf656e0614f09a8334c9806a754b5ae8b6fd
849,72,Thurston Harris,Little Bitty Pretty One,1957,61VpPyyJn2bitby8tbafzT,doo-wop,3537,https://i.scdn.co/image/697a3c5f2dbc1fabb5adef06cf80bf7280efa227
850,73,Steve Lawrence,Party Doll,1957,271pvVqDFiREx6PqzwOX8p,adult standards,11730,https://i.scdn.co/image/3243b8adc66c3fcdbf6007a3151a6e63c8dd41f8
851,74,Coasters,Young Blood,1957,3QZKZBEmr54lAVI5XvmjnM,adult standards,74460,https://i.scdn.co/image/2b811d478a88444e6ac9389b7ce03d2c4153ac91
852,75,Victor Young,Around the World,1957,0Z2chZ8kLIlhDESSIOw2yY,unassigned,31,https://i.scdn.co/image/b5ecc9b46f4c9d5e4e3304c359a971a2009e5ce3
853,76,Andy Williams,I Like Your Kind of Love,1957,4sj6D0zlMOl25nprDJBiU9,adult standards,143923,https://i.scdn.co/image/adaf31e0b157fae9590728049ce3df5b40b37650
854,77,Bonnie Guitar,Dark Moon,1957,4d2dDZ4kx0YKLfEuSQ18H0,unassigned,275,https://i.scdn.co/image/838ee965610cc64ce00b75e9fe28524816d4deef
855,78,Mickey & Sylvia,Love Is Strange,1957,4Ej7Oks6loB2oJQ3O7Rujs,rhythm and blues,5200,https://i.scdn.co/image/1055bfe4d5fc2272c94b55a6a8519db6b8490fee
856,79,Chuck Berry,Rock and Roll Music,1957,293zczrfYafIItmnmM3coR,blues-rock,710154,https://i.scdn.co/image/d58323616d4f5d22b51e9dfe0ba53aedabe53cd4
857,80,Little Richard,Jenny Jenny,1957,4xls23Ye9WR9yy3yYMpAMm,adult standards,311403,https://i.scdn.co/image/8482a715712ad99032f35870bd2430b9b71b7283
858,81,Pat Boone,Bernardine,1957,7fmKtIgmxqNEKjATioVNsu,adult standards,55015,https://i.scdn.co/image/117d99b0ccb1a521772f918bf81ca3ff42b780b8
859,82,Little Richard,Keep a Knockin',1957,4xls23Ye9WR9yy3yYMpAMm,adult standards,311403,https://i.scdn.co/image/8482a715712ad99032f35870bd2430b9b71b7283
860,83,Sal Mineo,Start Movin',1957,0eX9kHk0kXatLGampHBLiu,deep adult standards,177,https://i.scdn.co/image/860e12fb78d0ac0306b0582b4a95d29ecd395e72
861,84,Chuck Willis,C.C. Rider,1957,21uawITknPcgjwdJuvpcGE,doo-wop,4994,https://i.scdn.co/image/61e2bfb04ac1d71ab059ae9d5c60efa3cdf0d558
862,85,Gene Vincent,Lotta Lovin',1957,7lKaTIgVek1R2lqpCulQmq,rock-and-roll,15922,https://i.scdn.co/image/3ebc9b0b7869d6baf8eb509c2e79a1e1af24fcfe
863,86,Ernie Freeman,Raunchy,1957,2I6naHsY7u3CuPbdrQT2F4,space age pop,159,https://i.scdn.co/image/4fcaef3a23e785eb453b4739f130dff83f23df6b
864,87,Fats Domino,Valley of Tears,1957,09C0xjtosNAIXP36wTnWxd,adult standards,174905,https://i.scdn.co/image/795ae538a48341d36523c1644b0da31a542db7e5
865,88,Pat Boone,Remember You're Mine,1957,7fmKtIgmxqNEKjATioVNsu,adult standards,55015,https://i.scdn.co/image/117d99b0ccb1a521772f918bf81ca3ff42b780b8
866,89,Guy Mitchell,Rock-a-Billy,1957,1YAtBHWaWzZnkaoSFHGTBV,adult standards,9248,https://i.scdn.co/image/8472fdff90a64f074d9be62dfb69ebe48879e26e
867,90,Margie Rayburn,I'm Available,1957,7v0wiYz1zTqH1HWzE3Ahte,deep adult standards,33,https://i.scdn.co/image/9831718a65e64afa556dc74dc0ecde223fec2e6c
868,91,Larry Williams,Bony Maronie,1957,5NBY8xM51dP3UGR7bwjLD6,doo-wop,3501,https://i.scdn.co/image/55a8f892e23a5f9a469ed5eb1bbb55e1d9c01cf8
869,92,Harry Belafonte,Mama Look at Bubu,1957,6Tw1ktF4xMmzaLLbe98I2z,adult standards,72589,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849
870,93,Patience and Prudence,Gonna Get Along Without Ya Now,1957,4F78tRprgxpEnopKTTWXor,classic girl group,1643,https://i.scdn.co/image/7c9a87b13b31631037e14e7fa1830b3ab35ad687
871,94,Lavern Baker,Jim Dandy,1957,0V6zo2mJw9FdwWLClKC9yw,brill building pop,12996,https://i.scdn.co/image/9e4037a4941e19bcbec3184907d6fe5657ef693f
872,95,Marvin Rainwater,Gonna Find Me a Bluebird,1957,0io243tshqbvutIxj44rMy,unassigned,1072,https://i.scdn.co/image/f57eabeb2e424b1b1f0fff504ccb16bf2be7e67a
873,96,Four Coins,Shangri-La,1957,1XQXkciRULT2PXhRUtmmuH,deep adult standards,93,https://i.scdn.co/image/daa6405bcf7733b9226c653fd886241da46b12cc
874,97,Rusty Draper,Freight Train,1957,35pswYHVBIr076EtemYj62,deep adult standards,230,https://i.scdn.co/image/f30ab9282f99f4d7f7f188742ce5faf04bb2a13f
875,98,Elvis Presley,Loving You,1957,43ZHCT0cAZBISjO8DG9PnE,christmas,2346316,https://i.scdn.co/image/160c941240375cecbdebfe61033e59783c5172ab
876,99,Jimmy Bowen,I'm Sticking with You,1957,6nUcMkLeIkY6By8FS5vj0V,unassigned,90,https://i.scdn.co/image/a4457b7af1cd0c95d2428ee7384e6c18755a7dcd
877,100,Joe Bennett and the Sparkletones,Black Slacks,1957,7jXrEnMAd3ExygGvV3ZGhP,traditional rockabilly,109,https://i.scdn.co/image/77185fa55b08b4e329fdd9809a082d16bac6bf28
