,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
6610,1,Justin Bieber,Love Yourself ,2016,1uNFoZAHBGtllmzznpCI3s,canadian pop,24999114,https://i.scdn.co/image/5c3cf2ee3494e2da71dcf26303202ec491b26213
6611,2,Justin Bieber,Sorry ,2016,1uNFoZAHBGtllmzznpCI3s,canadian pop,24999114,https://i.scdn.co/image/5c3cf2ee3494e2da71dcf26303202ec491b26213
6612,3,Drake feat. WizKid and Kyla,One Dance ,2016,3TVXtAsR1Inumwj472S9r4,canadian hip hop,26509785,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
6613,4,Rihanna feat. Drake,Work ,2016,5pKCCKE2ajJHZ9KAiaK11H,dance pop,26863721,https://i.scdn.co/image/1fc2f537d678d701d7d143a8fd4f0c2f29fbde22
6614,5,twenty one pilots,Stressed Out ,2016,3YQKmKGau1PzlVlkL1iodx,pop punk,9660115,https://i.scdn.co/image/f8e28a81feb9baa0fbc3d69e12587755745a122d
6615,6,Desiigner,Panda ,2016,7pFeBzX627ff0VnN6bxPR4,dwn trap,2103705,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1
6616,7,Adele,Hello ,2016,4dpARuHxo51G3z768sgnrY,pop,11267867,https://i.scdn.co/image/ccbe7b4fef679f821988c78dbd4734471834e3d9
6617,8,Chainsmokers feat. Daya,Don't Let Me Down ,2016,69GGBxA162lTqCwzJG5jLp,edm,8718870,https://i.scdn.co/image/4eb4a30ec460dcfaacdf05f6add59e3c22ca6139
6618,9,Justin Timberlake,Can't Stop The Feeling! ,2016,31TPClRtHm23RisEBtV3X7,dance pop,6929347,https://i.scdn.co/image/646fba36b604f30e0c59f9d1043ee0b105ccd5e0
6619,10,Chainsmokers feat. Halsey,Closer ,2016,69GGBxA162lTqCwzJG5jLp,edm,8718870,https://i.scdn.co/image/4eb4a30ec460dcfaacdf05f6add59e3c22ca6139
6620,11,Sia feat. Sean Paul,Cheap Thrills ,2016,5WUlDfRSoLAfcVSX1WnrxN,australian dance,7953788,https://i.scdn.co/image/652b6bb0dfaf8aa444f4414ee018699260e74306
6621,12,Lukas Graham,7 Years ,2016,25u4wHJWxCA9vO0CzxAbK7,danish pop,984652,https://i.scdn.co/image/90dc769bbf85af5ba026a6dc8c8a55a876e2ae1e
6622,13,Rihanna,Needed Me ,2016,5pKCCKE2ajJHZ9KAiaK11H,dance pop,26863721,https://i.scdn.co/image/1fc2f537d678d701d7d143a8fd4f0c2f29fbde22
6623,14,Flo Rida,My House ,2016,0jnsk9HBra6NMjO2oANoPY,dance pop,6331281,https://i.scdn.co/image/2d0b5f483c7ed95b7c3c63147c3d38f9366b2c21
6624,15,Mike Posner,I Took A Pill In Ibiza ,2016,2KsP6tYLJlTBvSUxnwlVWa,dance pop,715414,https://i.scdn.co/image/8a7ad2c0756a75539dd32b40dc87e5e7c5927e1d
6625,16,Fifth Harmony feat. Ty Dolla $ign,Work From Home ,2016,1l8Fu6IkuTP0U5QetQJ5Xt,dance pop,6459554,https://i.scdn.co/image/c5e2e813755c107d8f4b068ec1001ea0f91409f1
6626,17,Calvin Harris feat. Rihanna,This Is What You Came For ,2016,7CajNmpbOovFoOoasH2HaY,edm,13233733,https://i.scdn.co/image/7b4c05bee8c822c006b372e26ef1b08acc3af45a
6627,18,DNCE,Cake By The Ocean ,2016,6T5tfhQCknKG4UnH90qGnz,dance pop,1719992,https://i.scdn.co/image/574b498747261e65fc6b17ab48981a1f664c4078
6628,19,G-Eazy and BeBe Rexha,"Me, Myself and I ",2016,02kJSzxNuaWGqwubyUba0Z,hip hop,3343849,https://i.scdn.co/image/4639a259413a5ba51509884b1debb935246b9c71
6629,20,twenty one pilots,Ride ,2016,3YQKmKGau1PzlVlkL1iodx,pop punk,9660115,https://i.scdn.co/image/f8e28a81feb9baa0fbc3d69e12587755745a122d
6630,21,twenty one pilots,Heathens ,2016,3YQKmKGau1PzlVlkL1iodx,pop punk,9660115,https://i.scdn.co/image/f8e28a81feb9baa0fbc3d69e12587755745a122d
6631,22,Zayn,Pillowtalk ,2016,5ZsFI1h6hIdQRw2ti0hz81,dance pop,5613367,https://i.scdn.co/image/4c11c7fa089bc8b71f4d7420e420a29d2fcec84a
6632,23,Shawn Mendes,Stitches ,2016,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,11724461,https://i.scdn.co/image/8f0e2c4b3c87f144fbbd33e622526259c11a3c64
6633,24,Drake,Hotline Bling ,2016,3TVXtAsR1Inumwj472S9r4,canadian hip hop,26509785,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
6634,25,Major Lazer feat. Justin Bieber and MO,Cold Water ,2016,738wLrAtLtCtFOLvQBXOXp,dance pop,4798305,https://i.scdn.co/image/ceb94ba9f97a679040d13e4446bd25a70fe53518
6635,26,Adele,Send My Love (To Your New Lover) ,2016,4dpARuHxo51G3z768sgnrY,pop,11267867,https://i.scdn.co/image/ccbe7b4fef679f821988c78dbd4734471834e3d9
6636,27,Chainsmokers feat. Rozes,Roses ,2016,69GGBxA162lTqCwzJG5jLp,edm,8718870,https://i.scdn.co/image/4eb4a30ec460dcfaacdf05f6add59e3c22ca6139
6637,28,Shawn Mendes,Treat You Better ,2016,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,11724461,https://i.scdn.co/image/8f0e2c4b3c87f144fbbd33e622526259c11a3c64
6638,29,Drake feat. Rihanna,Too Good ,2016,3TVXtAsR1Inumwj472S9r4,canadian hip hop,26509785,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
6639,30,Future feat. The Weeknd,Low Life ,2016,1RyvyyTE3xzB2ZywiAwp0i,pop,7159395,https://i.scdn.co/image/91032aac561a1ccb3b3b5e8349887b7ca7702f80
6640,31,Justin Bieber,What Do You Mean? ,2016,1uNFoZAHBGtllmzznpCI3s,canadian pop,24999114,https://i.scdn.co/image/5c3cf2ee3494e2da71dcf26303202ec491b26213
6641,32,Weeknd,The Hills ,2016,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,12371342,https://i.scdn.co/image/a5fa0d35a5070867261d100b879cac028fe96775
6642,33,P!nk,Just Like Fire ,2016,1KCSPY1glIKqW2TotWuXOR,dance pop,4856095,https://i.scdn.co/image/afc2d276d9c1b398d4f1048c20584f926296b9c0
6643,34,D.R.A.M. feat. Lil Yachty,Broccoli ,2016,1Wry0EFTpNuY88F1Mt3OYY,unassigned,140,https://i.scdn.co/image/34ff0776feadfe30d89ebd54b6459353d4b78846
6644,35,Bryson Tiller,Don't ,2016,2EMAnMvWE2eb56ToJVfCWs,indie r&b,2897607,https://i.scdn.co/image/17cb13828da84ff2e33f86b6984dab07b7ae66b6
6645,36,Ariana Grande,Dangerous Woman ,2016,66CXWjxzNUsdJxJ2JdwvnR,dance pop,18558494,https://i.scdn.co/image/25dd6de55a74237ae84e1b53e083bbd5aadade39
6646,37,Drake and Future,Jumpman ,2016,3TVXtAsR1Inumwj472S9r4,canadian hip hop,26509785,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
6647,38,gnash feat. Olivia O'Brien,I Hate U I Love U ,2016,3iri9nBFs9e4wN7PLIetAw,dance pop,896386,https://i.scdn.co/image/5d99fef921ba53ffedbc0e6d9fdcd6a0a0f802a0
6648,39,Alessia Cara,Here ,2016,2wUjUUtkb5lvLKcGKsKqsR,dance pop,3838626,https://i.scdn.co/image/aaee9d17ecc9ad4c1b6d757041993ddfea34a047
6649,40,Selena Gomez,Same Old Love ,2016,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,11425481,https://i.scdn.co/image/19306408650f31ea619bde16bf09fd4b68480909
6650,41,Drake,Controlla ,2016,3TVXtAsR1Inumwj472S9r4,canadian hip hop,26509785,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686
6651,42,Meghan Trainor feat. John Legend,Like I'm Gonna Lose You ,2016,6JL8zeS1NmiOftqZTRgdTz,dance pop,6275700,https://i.scdn.co/image/30bf754c8a18d05291b3498affd8ad3d3adc74ff
6652,43,Charlie Puth,One Call Away ,2016,6VuMaDnrHyPL1p4EHjYLi7,dance pop,5440405,https://i.scdn.co/image/47963112e07a107bc02e14fd5f297cc82c76d92a
6653,44,James Bay,Let It Go ,2016,4EzkuveR9pLvDVFNx6foYD,neo mellow,1995954,https://i.scdn.co/image/51e72b278a79bb105f6e01a78aa13c5eaff5e3ca
6654,45,Meghan Trainor,No ,2016,6JL8zeS1NmiOftqZTRgdTz,dance pop,6275700,https://i.scdn.co/image/30bf754c8a18d05291b3498affd8ad3d3adc74ff
6655,46,Zara Larsson and MNEK,Never Forget You ,2016,1Xylc3o4UrD53lo9CvFvVg,dance pop,3388763,https://i.scdn.co/image/3961cce791cb4581985543841952fb9e2242b81b
6656,47,DJ Snake feat. Justin Bieber,Let Me Love You ,2016,540vIaP2JwjQb9dm3aArA4,dance pop,3216769,https://i.scdn.co/image/d079b0bc26a93585e16c34e46bf3425ad0706ce1
6657,48,Kent Jones,Don't Mind ,2016,3jHBxvZ9gbBkZ17wKUqVsO,dwn trap,94840,https://i.scdn.co/image/ca1736e2b28ab60aa0b68eb385675079c5578916
6658,49,Florida Georgia Line,H.O.L.Y.,2016,3b8QkneNDz4JHKKKlLgYZg,contemporary country,2102593,https://i.scdn.co/image/356ea40eb2d3f688a0f542ebc685f8c111f2c043
6659,50,Charlie Puth feat. Selena Gomez,We Don't Talk Anymore ,2016,6VuMaDnrHyPL1p4EHjYLi7,dance pop,5440405,https://i.scdn.co/image/47963112e07a107bc02e14fd5f297cc82c76d92a
6660,51,Ariana Grande,Into You ,2016,66CXWjxzNUsdJxJ2JdwvnR,dance pop,18558494,https://i.scdn.co/image/25dd6de55a74237ae84e1b53e083bbd5aadade39
6661,52,Kiiara,Gold ,2016,4u5smJBskI6Adzv08PuiUP,dance pop,463315,https://i.scdn.co/image/bd59c4f135b07d511b1ffd6e5fbcec84738a5ea6
6662,53,Bryson Tiller,Exchange ,2016,2EMAnMvWE2eb56ToJVfCWs,indie r&b,2897607,https://i.scdn.co/image/17cb13828da84ff2e33f86b6984dab07b7ae66b6
6663,54,Fetty Wap feat. Remy Boyz,679,2016,6PXS4YHDkKvl1wkIl4V8DL,hip hop,3192411,https://i.scdn.co/image/345ba48efb55e88a86e7421e992794e551570bdb
6664,55,Jeremih,Oui ,2016,3KV3p5EY4AvKxOlhGHORLg,dance pop,2637597,https://i.scdn.co/image/48e38236955edc0ac5dbe291992dbf82a90e6d6d
