,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
2490,16,Jim Stafford,Spiders And Snakes,1974,0CIdEoAG4j0tnC6IZsDr0q,bubblegum pop,5062,https://i.scdn.co/image/c7961832469d644d261a5aa4dfa08a3df5dc2d73
2491,17,David Essex,Rock On,1974,46n0cAhBmsRJZiX6GSFmbf,glam rock,20254,https://i.scdn.co/image/8ce134ff39b5578f9ed010c1e70809e37a63c730
2492,18,John Denver,Sunshine On My Shoulder,1974,7EK1bQADBoqbYXnT4Cqv9w,folk,426746,https://i.scdn.co/image/046c1497e9013c0d1d8c5e4ba105804409173435
2493,19,Blue Magic,Sideshow,1974,7tLLSEaHMMJPbsYAz8MkEw,classic soul,69953,https://i.scdn.co/image/6195b23ffb571534704463ceec5c2d9d0cf0d1f1
2494,20,Blue Swede,Hooked On A Feeling,1974,0UpuH5U4nZ3UGGUJi0Zfbp,unassigned,36577,https://i.scdn.co/image/8128a8fc52288607eb2e4667a4c172432b3e03e1
2495,21,Bo Donaldson and The Heywoods,Billy Don't Be A Hero,1974,6hpEpmvfhm26T0Mc8x65ox,unassigned,345,https://i.scdn.co/image/2027897dd99d128772b2fc11c6f039a2357c7f09
2496,22,Paul McCartney and Wings,Band On The Run,1974,4STHEaNw4mPZ2tzheohgXB,album rock,1760594,https://i.scdn.co/image/2e9e61aa45f32c8d6c35a7e407d50ce1256df210
2497,23,Charlie Rich,The Most Beautiful Girl,1974,218kRJZ7FJs0hWIk8Ynzhz,country,61427,https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3
2498,24,Jim Croce,Time In A Bottle,1974,1R6Hx1tJ2VOUyodEpC12xM,album rock,323791,https://i.scdn.co/image/9f9b40704e3361c93ea8a8b7a86a5d9ee755466e
2499,25,John Denver,Annie's Song,1974,7EK1bQADBoqbYXnT4Cqv9w,folk,426746,https://i.scdn.co/image/046c1497e9013c0d1d8c5e4ba105804409173435
2500,26,Olivia Newton-John,Let Me Be There,1974,4BoRxUdrcgbbq1rxJvvhg9,australian dance,260694,https://i.scdn.co/image/a9c4bea41f06c1be30efa9e06cb6e1a07f27e3f5
2501,27,Gordon Lightfoot,Sundown,1974,23rleGXVOVVgTk3xgtmfE4,album rock,189509,https://i.scdn.co/image/44b2274b55c4eacc5da616140077e78eca95b65d
2502,28,Paul Anka,(You're) Having My Baby,1974,7ceUfdWq2t5nbatS6ollHh,adult standards,166297,https://i.scdn.co/image/2cf68a5624e8a646d51760740d83be8a3361cb71
2503,29,Andy Kim,Rock Me Gently,1974,5MYBNUKoFf9LAg30ByaBli,brill building pop,2979,https://i.scdn.co/image/2d01118114b0ea3efb84a857b767fd5561e80d11
2504,30,Eddie Kendricks,Boogie Down,1974,2Uuon75BhnuuxdKLYn4wHn,classic soul,92628,https://i.scdn.co/image/664f1a004773bd74a4ff5104818e4f383ef95a5e
2505,31,Ringo Starr,You're Sixteen,1974,6DbJi8AcN5ANdtvJcwBSw8,bubblegum pop,290149,https://i.scdn.co/image/bf05c9ed47f404fda1e5e8901edaddc10af3cac1
2506,32,Olivia Newton-John,If You Love Me (Let Me Know),1974,4BoRxUdrcgbbq1rxJvvhg9,australian dance,260694,https://i.scdn.co/image/a9c4bea41f06c1be30efa9e06cb6e1a07f27e3f5
2507,33,Cher,Dark Lady,1974,72OaDtakiy6yFqkt4TsiFt,dance pop,771360,https://i.scdn.co/image/c7d30fbc5dee8fd0c85ac55e16a0d3730dcbc443
2508,34,Gladys Knight and The Pips,Best Thing That Ever Happened To Me,1974,0TF2NxkJZPQoX1H53rEFM1,brill building pop,336384,https://i.scdn.co/image/17992d522bd50efb63c2a353d2baf7d6957fb6ca
2509,35,Roberta Flack,Feel Like Makin' Love,1974,0W498bDDNlJIrYMKXdpLHA,adult standards,312147,https://i.scdn.co/image/d3b80d0493e0b44c1879fefff018b0a224d62468
2510,36,Main Ingredient,Just Don't Want To Be Lonely,1974,6vuD08WKtmp1yc7kQx1rBm,classic soul,60889,https://i.scdn.co/image/ec163d32cabb18044284c5287b8107f7c1410b4c
2511,37,Billy Preston,Nothing From Nothing,1974,0IecGJbdBeYSOVtSPRehh5,funk,21166,https://i.scdn.co/image/49bc10d9841773e35824e64018df6bcffe20be8b
2512,38,George McCrae,Rock Your Baby,1974,6oV3BNm1Gj2GGgpYknc5TN,disco,35384,https://i.scdn.co/image/fe9b81e113fda9e9594c1be350add321d8eaffea
2513,39,Carpenters,Top Of The World,1974,1eEfMU2AhEo7XnKgL7c304,adult standards,556592,https://i.scdn.co/image/ed45f575339b044d7168780a15ff457b85be851a
2514,40,Steve Miller Band,The Joker,1974,6QtGlUje9TIkLrgPZrESuk,album rock,781818,https://i.scdn.co/image/3ce0d684c68941157eeac95f3a0916c3200fc541
2515,41,Gladys Knight and The Pips,I've Got To Use My Imagination,1974,0TF2NxkJZPQoX1H53rEFM1,brill building pop,336384,https://i.scdn.co/image/17992d522bd50efb63c2a353d2baf7d6957fb6ca
2516,42,Three Dog Night,The Show Must Go On,1974,4FAEZeJcsYYBkNq2D3KGTV,album rock,244424,https://i.scdn.co/image/aa4bb75d6dff8cbb79e790e370ee27a40b3a6cc9
2517,43,Hues Corporation,Rock The Boat,1974,6PpGPIrFf3LM7Q77eR4Bts,disco,11387,https://i.scdn.co/image/9c77522265652bfdfd741ba675a7d07ea3323efd
2518,44,Brownsville Station,Smokin' In The Boy's Room,1974,67SxctqWYOGe8lthWjTDwu,blues-rock,10531,https://i.scdn.co/image/77d30712c86f38b8b272a8e7edff437461b1bcea
2519,45,Stevie Wonder,Living For The City,1974,7guDJrEfX3qb6FEbdPA5qi,disco,3008626,https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108
2520,46,Paper Lace,The Night Chicago Died,1974,33W24YuaMUEk85MwRX6cRs,bubblegum pop,10651,https://i.scdn.co/image/dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6e
2521,47,Dionne Warwick and The Spinners,Then Came You,1974,2JSjCHK79gdaiPWdKiNUNp,adult standards,295613,https://i.scdn.co/image/8a08468bbe0df0e93b4f5b97d10ffa8bca962602
2522,48,Marvin Hamlisch,The Entertainer,1974,1VN38ZSdtQnHLa8PfTTKZD,broadway,2617,https://i.scdn.co/image/d8c43c7667cfbe32755e532cf423ba5ddba82363
2523,49,ABBA,Waterloo,1974,0LcJLqbBmaGUft1e9Mm8HV,europop,1405579,https://i.scdn.co/image/733e98edfdc11feea07914532603c080fa432159
2524,50,Hollies,The Air That I Breathe,1974,6waa8mKu91GjzD4NlONlNJ,album rock,383102,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89
2525,51,Steely Dan,Rikki Don't Lose That Number,1974,6P7H3ai06vU1sGvdpBwDmE,album rock,594068,https://i.scdn.co/image/9d01e4e9aac39b891d684d3d1a5b3a451d7c72bd
2526,52,Carly Simon,Mockingbird,1974,4FtSnMlCVxCswABUmdhwpm,adult standards,283374,https://i.scdn.co/image/5b2f886c878188a351d5e057c193034fee06aaa7
2527,53,Joni Mitchell,Help Me,1974,5hW4L92KnC6dX9t7tYM4Ve,canadian folk,431731,https://i.scdn.co/image/68cfb061951dbd44c95422a54cb70baec0722ca3
2528,54,Anne Murray,You Won't See Me,1974,7d7q5Y1p2QWS4QRAhTQR5E,adult standards,131237,https://i.scdn.co/image/702f0771ae9be4500189bf2ff8b2a37171b29fd1
2529,55,Barry White,"Never, Never Gonna Give You Up",1974,3rfgbfpPSfXY40lzRK7Syt,disco,570755,https://i.scdn.co/image/c00b771ca8b6241bcfe316f8e8a11072714e79ef
2530,56,Rufus,Tell Me Something Good,1974,5Pb27ujIyYb33zBqVysBkj,alternative dance,282918,https://i.scdn.co/image/d9e14beabb527dbf82580c5cd367adaded33cd64
2531,57,Helen Reddy,You And Me Against The World,1974,0Sq7oGrYEe0BDmb13wgjOO,adult standards,58426,https://i.scdn.co/image/14d82dc5044aa3fe714a8c48c63cfc5ed0122c38
2532,58,Righteous Brothers,Rock And Roll Heaven,1974,4b0WsB47XCa9F83BmwQ7WX,adult standards,135467,https://i.scdn.co/image/21584a935b760f20b4b08f7f9ddd012c12437798
2533,59,Kool and The Gang,Hollywood Swinging,1974,3VNITwohbvU5Wuy5PC6dsI,disco,724132,https://i.scdn.co/image/60546a9f9a406f1a553601b699aab0e133395d3f
2534,60,William Devaughn,Be Thankful For What You Got,1974,1l51Sc9HBh8fLXUDEjFhxU,classic soul,5958,https://i.scdn.co/image/e91105ac92ff7161ac5ad3fd119c546689c3725a
2535,61,Johnny Bristol,Hang On In There Baby,1974,0F4yfY9manxJrgsfwbXdZa,classic soul,3000,https://i.scdn.co/image/806454c5837e338a5c1b32c4b5b26970b19766d9
2536,62,Mocedades,Eres TÌ´Ì¥Ì´ÌÓÌÎ__ (Touch The Wind),1974,4Sm7JCttzWMwHJtb3UJ8SY,bolero,153660,https://i.scdn.co/image/2339ec930d7ea02d6f32edc25e88202a5d06283e
2537,63,Bachman-Turner Overdrive,Takin' Care Of Business,1974,5q4AzEtCoYJyXjMMoEkSU5,album rock,243861,https://i.scdn.co/image/85889b4eca7e1158430b00889dc88d4715941ab5
2538,64,Golden Earring,Radar Love,1974,1iTlOqIrZy8DlvCPJY2sjS,album rock,68975,https://i.scdn.co/image/6fca0036643a04b35f1fbeb02233fc411a289fb5
2539,65,Dave Loggins,Please Come To Boston,1974,7qBnCBxjX9xHgepd3ayVc5,mellow gold,4099,https://i.scdn.co/image/3226f4bfe29f773470c6b22575cd92a18c651002
2540,66,Wet Willie,Keep On Smilin',1974,6fzgnTv8gVkfFhA6V8Qdsh,classic rock,13096,https://i.scdn.co/image/5b74b4664fbe6e49ae2017966ffcd8b63a013ab3
2541,67,Bobby Womack,Lookin' For A Love,1974,0vqkz1b2qBkoYrGMj2CUWq,classic soul,317600,https://i.scdn.co/image/e406df7b57a2c50fbc716a6bca25762bd1f03d79
2542,68,O'Jays,Put Your Hands Together,1974,38h03gA85YYPeDPd9ER9rT,classic soul,381630,https://i.scdn.co/image/6794f70e07df61fc06b8a6ffb76132dfe7189d3b
2543,69,Gladys Knight and The Pips,On And On,1974,0TF2NxkJZPQoX1H53rEFM1,brill building pop,336384,https://i.scdn.co/image/17992d522bd50efb63c2a353d2baf7d6957fb6ca
2544,70,Cat Stevens,Oh Very Young,1974,08F3Y3SctIlsOEmKd6dnH8,british folk,630250,https://i.scdn.co/image/cf8d74c3c23290d94714eb76c35ce2920ec0b9cd
2545,71,Helen Reddy,Leave Me Alone (Ruby Red Dress),1974,0Sq7oGrYEe0BDmb13wgjOO,adult standards,58426,https://i.scdn.co/image/14d82dc5044aa3fe714a8c48c63cfc5ed0122c38
2546,72,Elton John,Goodbye Yellow Brick Road,1974,3PhoLpVuITZKcymswpck5b,glam rock,1873729,https://i.scdn.co/image/f50ae3e5cf3637c5f486b6205468c245644be36e
2547,73,Chicago,I've Been Searchin' So Long,1974,3iDD7bnsjL9J4fO298r0L0,album rock,865156,https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf
2548,74,Ringo Starr,Oh My My,1974,6DbJi8AcN5ANdtvJcwBSw8,bubblegum pop,290149,https://i.scdn.co/image/bf05c9ed47f404fda1e5e8901edaddc10af3cac1
2549,75,O'Jays,For The Love Of Money,1974,38h03gA85YYPeDPd9ER9rT,classic soul,381630,https://i.scdn.co/image/6794f70e07df61fc06b8a6ffb76132dfe7189d3b
2550,76,Eric Clapton,I Shot The Sheriff,1974,6PAt558ZEZl0DmdXlnjMgD,album rock,2182913,https://i.scdn.co/image/4848283fa07f0846bd312fa9d49dae7ef6da3fff
2551,77,Paul McCartney and Wings,Jet,1974,4STHEaNw4mPZ2tzheohgXB,album rock,1760594,https://i.scdn.co/image/2e9e61aa45f32c8d6c35a7e407d50ce1256df210
2552,78,Elton John,Don't Let The Sun Go Down On Me,1974,3PhoLpVuITZKcymswpck5b,glam rock,1873729,https://i.scdn.co/image/f50ae3e5cf3637c5f486b6205468c245644be36e
2553,79,Mike Oldfield,Tubular Bells,1974,562Od3CffWedyz2BbeYWVn,album rock,224421,https://i.scdn.co/image/b04f41784ba49ed0875cbd018e0e0e55c94344eb
2554,80,Anne Murray,A Love Song,1974,7d7q5Y1p2QWS4QRAhTQR5E,adult standards,131237,https://i.scdn.co/image/702f0771ae9be4500189bf2ff8b2a37171b29fd1
2555,81,Donny and Marie Osmond,I'm Leaving It All Up To You,1974,7d8R11w4QG2ihJeTaZq37F,bubblegum pop,4519,https://i.scdn.co/image/e3df7e984e2abe8205440146aaf6bfea69e5434e
2556,82,Todd Rundgren,"Hello, It's Me",1974,0Lpr5wXzWLtDWm1SjNbpPb,album rock,97344,https://i.scdn.co/image/8d470f070465fe4cdc07c98f64809b49769dd1b8
2557,83,Tom T. Hall,I Love,1974,1SvG3y1gYAFOsv9785Xu9T,country,60715,https://i.scdn.co/image/67742f64f013fca4bf85ca63460bc98810063dda
2558,84,Guess Who,Clap For The Wolfman,1974,0cQuYRSzlItquYxsQKDvVc,album rock,161201,https://i.scdn.co/image/0d0405bb99aa67eaf3da8cbff8810e284aac9b75
2559,85,Jim Croce,I'll Have To Say I Love You In A Song,1974,1R6Hx1tJ2VOUyodEpC12xM,album rock,323791,https://i.scdn.co/image/9f9b40704e3361c93ea8a8b7a86a5d9ee755466e
2560,86,Sister Janet Mead,The Lord's Prayer,1974,2koUqfFTZqZIaTHxtWmT4W,unassigned,106,https://i.scdn.co/image/5f5336316f44570336b158384e8c71e57f24abd8
2561,87,Lamont Dozier,Trying To Hold On To My Woman,1974,6Dpx8fRtNa9CEORHIiBQTG,classic soul,8125,https://i.scdn.co/image/92b6628aa99a5feba226728912992f3e0a872888
2562,88,Stevie Wonder,Don't You Worry 'Bout A Thing,1974,7guDJrEfX3qb6FEbdPA5qi,disco,3008626,https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108
2563,89,Charlie Rich,A Very Special Love Song,1974,218kRJZ7FJs0hWIk8Ynzhz,country,61427,https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3
2564,90,Jim Stafford,My Girl Bill,1974,0CIdEoAG4j0tnC6IZsDr0q,bubblegum pop,5062,https://i.scdn.co/image/c7961832469d644d261a5aa4dfa08a3df5dc2d73
2565,91,Diana Ross and Marvin Gaye,My Mistake Was To Love You,1974,3MdG05syQeRYPPcClLaUGl,adult standards,690619,https://i.scdn.co/image/5e4a4550958951f0610f37307ab9a5dd6316a9e7
2566,92,Paul McCartney and Wings,Helen Wheels,1974,4STHEaNw4mPZ2tzheohgXB,album rock,1760594,https://i.scdn.co/image/2e9e61aa45f32c8d6c35a7e407d50ce1256df210
2567,93,Jim Stafford,Wildwood Weed,1974,0CIdEoAG4j0tnC6IZsDr0q,bubblegum pop,5062,https://i.scdn.co/image/c7961832469d644d261a5aa4dfa08a3df5dc2d73
2568,94,First Class,Beach Baby,1974,4ndt8TW7IvdI3SPh0LBMHO,unassigned,519,https://i.scdn.co/image/b31a99e4402a8d472b8d86d4fdc6a1efabaee54e
2569,95,War,Me And Baby Brother,1974,6VDdCwrBM4qQaGxoAyxyJC,garage rock,450025,https://i.scdn.co/image/84c1bdd4f601303b7babad834f743f16b483dcd2
2570,96,Stylistics,Rockin' Roll Baby,1974,2O0Hw1WSMbskB5tD9aWah3,adult standards,252440,https://i.scdn.co/image/3e256a3f4a552d9a3dcdedf1ef4d384a484b3c84
2571,97,Olivia Newton-John,I Honestly Love You,1974,4BoRxUdrcgbbq1rxJvvhg9,australian dance,260694,https://i.scdn.co/image/a9c4bea41f06c1be30efa9e06cb6e1a07f27e3f5
2572,98,Chicago,Call On Me,1974,3iDD7bnsjL9J4fO298r0L0,album rock,865156,https://i.scdn.co/image/678188c357e1b58e8a9ca28c34e11bf8d51ff2cf
2573,99,Fancy,Wild Thing,1974,6qDAseNQcBQiKVv35eitem,progressive electro house,5052,https://i.scdn.co/image/c35f543976d12661873353647b19070d0deda640
2574,100,Spinners,"Mighty Love, Pt. 1",1974,5fbhwqYYh4YwUoEs582mq5,classic soul,244979,https://i.scdn.co/image/9c5f33797bb3d476c471ee218409b54caccd7c7e
