,Rank,Artist,Song,Year,Artist_ID,Genre,Followers,Img
5771,1,Beyonce,Irreplaceable,2007,6vWDO969PvNqNYHIOW5v0m,dance pop,15593141,https://i.scdn.co/image/673cd94546df0536954198867516fee18cee1605
5772,2,Rihanna feat. Jay-Z,Umbrella,2007,5pKCCKE2ajJHZ9KAiaK11H,dance pop,26863721,https://i.scdn.co/image/1fc2f537d678d701d7d143a8fd4f0c2f29fbde22
5773,3,Gwen Stefani feat. Akon,The Sweet Escape,2007,4yiQZ8tQPux8cPriYMWUFP,dance pop,2422642,https://i.scdn.co/image/4fe59ef5ccbfa630a9acf3986e55599c2a5bb289
5774,4,Fergie,Big Girls Don't Cry,2007,3r17AfJCCUqC9Lf0OAc73G,dance pop,2486830,https://i.scdn.co/image/8f3351450c30b08da0fcfc9a7c317570b6bb291d
5775,5,T-Pain feat. Yung Joc,Buy U A Drank (Shawty Snappin'),2007,3aQeKQSyrW4qWr35idm0cy,dance pop,1648146,https://i.scdn.co/image/dab9399b1ff1179f2b1042a6f748488938d81ed1
5776,6,Carrie Underwood,Before He Cheats,2007,4xFUf1FHVy696Q1JQZMTRj,contemporary country,2746372,https://i.scdn.co/image/fffa82e3c01a6c9d5e5c85846045ec67a4aa01dd
5777,7,Plain White T's,Hey There Delilah,2007,1g1yxsNVPhMUl9GrMjEb2o,emo,520692,https://i.scdn.co/image/a889bfd56066100596b2f3a42956d8c4dea475c3
5778,8,Akon feat. Snoop Dogg,I Wanna Love You,2007,0z4gvV4rjIZ9wHck67ucSV,dance pop,1673073,https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248
5779,9,Nelly Furtado,Say It Right,2007,2jw70GZXlAI8QzWeY2bgRc,canadian pop,1184848,https://i.scdn.co/image/84893281888b8f84b1580f477dbcc7bbaa5a1712
5780,10,Fergie feat. Ludacris,Glamorous,2007,3r17AfJCCUqC9Lf0OAc73G,dance pop,2486830,https://i.scdn.co/image/8f3351450c30b08da0fcfc9a7c317570b6bb291d
5781,11,Akon,Don't Matter,2007,0z4gvV4rjIZ9wHck67ucSV,dance pop,1673073,https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248
5782,12,Avril Lavigne,Girlfriend,2007,0p4nmQO2msCgU4IF37Wi3j,canadian pop,3122203,https://i.scdn.co/image/035ad2a01098302eb1d195668fe153c364cb77b1
5783,13,Maroon 5,Makes Me Wonder,2007,04gDigrS5kc9YWfZHwBETP,pop,13064111,https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d
5784,14,Shop Boyz,Party Like A Rockstar,2007,3v3clM1KQgVfpPjKJFPAmx,dirty south rap,32465,https://i.scdn.co/image/4f1ed874f1bd01b72d3ef5a955134566b0421091
5785,15,Akon feat. Eminem,Smack That,2007,0z4gvV4rjIZ9wHck67ucSV,dance pop,1673073,https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248
5786,16,Mims,This Is Why I'm Hot,2007,76RrKpsvOmSKG8CIjROdSG,dirty south rap,51105,https://i.scdn.co/image/bea4d41a52c39970ad1f20d8b0ee980c71eaa583
5787,17,Daughtry,It's Not Over,2007,5P5FTygHyx2G57oszR3Wot,alternative metal,940231,https://i.scdn.co/image/f81626ed3f7a0836606cb3747cd710a0a6a261b9
5788,18,Timbaland feat. Keri Hilson,The Way I Are,2007,5Y5TRrQiqgUO4S36tzjIRZ,dance pop,1143201,https://i.scdn.co/image/71e2c7a1026d3a2397ae7ee08797a95d9a16c19f
5789,19,Fergie,Fergalicious,2007,3r17AfJCCUqC9Lf0OAc73G,dance pop,2486830,https://i.scdn.co/image/8f3351450c30b08da0fcfc9a7c317570b6bb291d
5790,20,Soulja Boy,Crank That (Soulja Boy),2007,6GMYJwaziB4ekv1Y6wCDWS,dance pop,662566,https://i.scdn.co/image/ef3d98276e6fd6c8e1d3f3e49f4f3c4fc21d9f8d
5791,21,Timbaland feat. Nelly Furtado & Justin Timberlake,Give It To Me,2007,5Y5TRrQiqgUO4S36tzjIRZ,dance pop,1143201,https://i.scdn.co/image/71e2c7a1026d3a2397ae7ee08797a95d9a16c19f
5792,22,Justin Timberlake,What Goes AroundÌÎ__Ì´Ì¥__Comes Around,2007,31TPClRtHm23RisEBtV3X7,dance pop,6929347,https://i.scdn.co/image/646fba36b604f30e0c59f9d1043ee0b105ccd5e0
5793,23,Gym Class Heroes feat. Patrick Stump,Cupid's Chokehold/Breakfast In America,2007,4IJczjB0fJ04gs4uvP0Fli,dance pop,884777,https://i.scdn.co/image/e5b90ff0cf95729bcf5fd7790d8d0e23acdc325b
5794,24,The Fray,How To Save A Life,2007,0zOcE3mg9nS6l3yxt1Y0bK,neo mellow,1980012,https://i.scdn.co/image/7ef82e06e47b33e302ca2503f3decfbf9c7f2fff
5795,25,Daughtry,Home,2007,5P5FTygHyx2G57oszR3Wot,alternative metal,940231,https://i.scdn.co/image/f81626ed3f7a0836606cb3747cd710a0a6a261b9
5796,26,Justin Timberlake feat. T.I.,My Love,2007,31TPClRtHm23RisEBtV3X7,dance pop,6929347,https://i.scdn.co/image/646fba36b604f30e0c59f9d1043ee0b105ccd5e0
5797,27,Kanye West,Stronger,2007,5K4W6rqBFWDnAN6FQUkS6x,pop rap,8429838,https://i.scdn.co/image/a12d8543e28d71d9f1e7f5f363c1a6c73316f9e6
5798,28,Jim Jones,We Fly High,2007,6AMa1VFQ7qCi61tCRtVWXe,dirty south rap,203410,https://i.scdn.co/image/10412f2e4d9cbeadf0d168806b283adf7b02ee09
5799,29,P!nk,U + Ur Hand,2007,1KCSPY1glIKqW2TotWuXOR,dance pop,4856095,https://i.scdn.co/image/afc2d276d9c1b398d4f1048c20584f926296b9c0
5800,30,Unk,Walk It Out,2007,0PGtMx1bsqoCHCy3MB3gXA,dirty south rap,73831,https://i.scdn.co/image/2044bdce36bb667a0a6008ba8046d6b98858acf6
5801,31,Sean Kingston,Beautiful Girls,2007,6S0dmVVn4udvppDhZIWxCr,dance pop,1076485,https://i.scdn.co/image/faf6044a48f42c6530483f31e9e213d159546eb5
5802,32,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2007,4UXqAaa6dQYAk18Lv7PEgX,emo,5141982,https://i.scdn.co/image/d621cb41aac5fbc406f124bae66c184d58205d5f
5803,33,T-Pain feat. Akon,Bartender,2007,3aQeKQSyrW4qWr35idm0cy,dance pop,1648146,https://i.scdn.co/image/dab9399b1ff1179f2b1042a6f748488938d81ed1
5804,34,Huey,"Pop, Lock & Drop It",2007,7A9yZMTrFZcgEWAX2kBfK6,album rock,393187,https://i.scdn.co/image/5e6a5f0ea60ffb1737da92571f7413d826f7b884
5805,35,Ludacris feat. Mary J. Blige,Runaway Love,2007,3ipn9JLAPI5GUEo4y4jcoi,dance pop,1476406,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
5806,36,Nickelback,Rockstar,2007,6deZN1bslXzeGvOLaLMOIF,alternative metal,3044536,https://i.scdn.co/image/3cab7a705d1fefebd1f7c8bf03f27587ae697ead
5807,37,Fall Out Boy,Thnks Fr Th Mmrs,2007,4UXqAaa6dQYAk18Lv7PEgX,emo,5141982,https://i.scdn.co/image/d621cb41aac5fbc406f124bae66c184d58205d5f
5808,38,Linkin Park,What I've Done,2007,6XyY86QOPPrYVGvF9ch6wz,alternative metal,10013302,https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814
5809,39,Justin Timberlake,Summer Love,2007,31TPClRtHm23RisEBtV3X7,dance pop,6929347,https://i.scdn.co/image/646fba36b604f30e0c59f9d1043ee0b105ccd5e0
5810,40,Lloyd feat. Lil' Wayne,You,2007,1Xfmvd48oOhEWkscWyEbh9,dance pop,923976,https://i.scdn.co/image/ad7bfe74eb0f28fe77e461e95aca69e6df87d489
5811,41,Elliott Yamin,Wait For You,2007,4am1I89OWXUzFh4ctRLkdd,unassigned,56356,https://i.scdn.co/image/b91e2100949fc34648aad32329dec8971ddeb3f6
